State,District,Year,Quarter,Count,Amount,Average Transaction
Odisha,Nayagarh,2021,Q3,2508535,4293630576.548503,1711.6087981824064
Odisha,Nabarangpur,2021,Q3,1101606,2637036417.011711,2393.8108697771354
Odisha,Kendrapara,2021,Q3,3791932,6502877452.246092,1714.9245957591254
Odisha,Cuttack,2021,Q3,13016632,21926611695.60376,1684.5073053923443
Odisha,Rayagada,2021,Q4,3507319,6787852551.279442,1935.3393721185446
Odisha,Koraput,2021,Q4,3420361,7615206063.540329,2226.4334272143583
Odisha,Malkangiri,2021,Q4,944763,2362647817.594655,2500.7836013843207
Odisha,Sambalpur,2021,Q4,5031922,8285793491.380421,1646.6458524954123
Odisha,Kalahandi,2021,Q4,3402330,6135732201.285078,1803.3912645995767
Odisha,Anugul,2021,Q4,5595409,10832624236.879738,1935.9843466098257
Odisha,Ganjam,2021,Q4,12765148,25961006849.075542,2033.741155925144
Odisha,Jajapur,2021,Q4,9413690,14846315998.402483,1577.0984596266164
Odisha,Bargarh,2021,Q4,2928438,5988250004.212584,2044.8614600044746
Odisha,Dhenkanal,2021,Q4,4358635,7483698923.738497,1716.9822487403733
Odisha,Bhadrak,2021,Q4,5912920,9896347666.60693,1673.6819822705077
Odisha,Nuapada,2021,Q4,1029449,2266776078.240573,2201.9314004293296
Odisha,Kendujhar,2021,Q4,6478836,12263605984.767775,1892.8718036338278
Odisha,Mayurbhanj,2021,Q4,4438866,8018457152.240013,1806.4201875524093
Odisha,Jharsuguda,2021,Q4,3680407,6025708131.50321,1637.2396127665256
Odisha,Kandhamal,2021,Q4,2257911,4066852872.5686264,1801.1572965314515
Odisha,Deogarh,2021,Q4,512496,1062094682.1692731,2072.3960424457423
Odisha,Sundargarh,2021,Q4,7505779,13524168955.7137,1801.834154151581
Odisha,Jagatsinghapur,2021,Q4,5234984,8365537188.546018,1598.006257238994
Odisha,Balangir,2021,Q4,3606120,7082596489.488298,1964.049030395078
Odisha,Baleshwar,2021,Q4,8971332,16112382301.474276,1795.985512683543
Odisha,Puri,2021,Q4,8372818,13192898085.078499,1575.6819370824135
Odisha,Sonepur,2021,Q4,1161962,2482976023.652462,2136.88229361413
Odisha,Khordha,2021,Q4,94505879,135122128258.68546,1429.774842459118
Odisha,Boudh,2021,Q4,791827,1654377854.776198,2089.3173064017747
Odisha,Gajapati,2021,Q4,1471303,3082994382.0058923,2095.417722933952
Odisha,Nayagarh,2021,Q4,3214212,5319824631.017162,1655.0945087060725
Odisha,Nabarangpur,2021,Q4,1497950,3502205583.265269,2337.9989874597077
Odisha,Kendrapara,2021,Q4,4821107,7981220766.163595,1655.474721088662
Odisha,Cuttack,2021,Q4,17091193,27928768464.569107,1634.1029245043987
Odisha,Rayagada,2022,Q1,3936852,8060115677.80162,2047.350440860266
Odisha,Koraput,2022,Q1,4038613,9298326854.887985,2302.3564909259653
Odisha,Malkangiri,2022,Q1,1179046,3270655406.2866373,2773.9845657308006
Odisha,Sambalpur,2022,Q1,5761550,9796463368.436136,1700.3173396804916
Odisha,Kalahandi,2022,Q1,4098786,8069224583.104255,1968.6864801197853
Odisha,Anugul,2022,Q1,6423393,12666904909.368557,1971.995938808128
Odisha,Ganjam,2022,Q1,14289760,29674857683.21894,2076.6519299987503
Odisha,Jajapur,2022,Q1,10760033,17569845983.615986,1632.8803065581662
Odisha,Bargarh,2022,Q1,3467880,7430199582.216238,2142.57690064715
Odisha,Dhenkanal,2022,Q1,4932962,8922834794.738628,1808.818878949124
Odisha,Bhadrak,2022,Q1,7049860,12413725786.608274,1760.847135490389
Odisha,Nuapada,2022,Q1,1270136,2867818846.767225,2257.8832871182494
Odisha,Kendujhar,2022,Q1,7553005,15056691322.671284,1993.470323754755
Odisha,Mayurbhanj,2022,Q1,5095313,9650878750.134228,1894.0698540274616
Odisha,Jharsuguda,2022,Q1,4134502,6844271054.447269,1655.4039771772439
Odisha,Kandhamal,2022,Q1,2538748,4625177433.767569,1821.8340039135703
Odisha,Deogarh,2022,Q1,598462,1357264183.472781,2267.920408434923
Odisha,Sundargarh,2022,Q1,8621086,15915215285.753382,1846.0800977688173
Odisha,Jagatsinghapur,2022,Q1,5978387,10028244699.653543,1677.4164502320682
Odisha,Balangir,2022,Q1,4197830,8648940992.57866,2060.3361719218406
Odisha,Baleshwar,2022,Q1,10164531,19169857482.365425,1885.9559267776767
Odisha,Puri,2022,Q1,9268269,15063520180.066017,1625.2786987587453
Odisha,Sonepur,2022,Q1,1409459,3419311100.9759455,2425.9741510579206
Odisha,Khordha,2022,Q1,104052705,152745328927.4852,1467.9611541812892
Odisha,Boudh,2022,Q1,951344,2234431099.098205,2348.7099294242726
Odisha,Gajapati,2022,Q1,1692615,3677406538.0799146,2172.618426564762
Odisha,Nayagarh,2022,Q1,3648292,6409579564.6163,1756.8713152939238
Odisha,Nabarangpur,2022,Q1,1875017,4950344796.343363,2640.1599539328777
Odisha,Kendrapara,2022,Q1,5689131,9906960117.735264,1741.3837223532494
Odisha,Cuttack,2022,Q1,18955932,31482914773.52869,1660.8476319459623
Odisha,Rayagada,2022,Q2,4627958,8714955313.81208,1883.1102861806612
Odisha,Koraput,2022,Q2,4936573,10469450815.614134,2120.793274122379
Odisha,Malkangiri,2022,Q2,1387356,3383818107.9216194,2439.0409584285644
Odisha,Sambalpur,2022,Q2,6893113,10992643684.982574,1594.728489868449
Odisha,Kalahandi,2022,Q2,4688556,8314694921.632622,1773.4020712630117
Odisha,Anugul,2022,Q2,7523854,13937160595.230968,1852.396470642701
Odisha,Ganjam,2022,Q2,17162973,34095586248.503082,1986.578097425375
Odisha,Jajapur,2022,Q2,12788486,20441535607.89478,1598.4328096300671
Odisha,Bargarh,2022,Q2,4086915,8114146805.586442,1985.3965168315078
Odisha,Dhenkanal,2022,Q2,5757058,9756517532.112658,1694.7054436680432
Odisha,Bhadrak,2022,Q2,8276685,14146459101.732891,1709.193850162582
Odisha,Nuapada,2022,Q2,1521970,3116138855.4475727,2047.4377651646043
Odisha,Kendujhar,2022,Q2,8741853,16383523040.274462,1874.1476252545613
Odisha,Mayurbhanj,2022,Q2,6060816,10858866629.542103,1791.650931086194
Odisha,Jharsuguda,2022,Q2,4801176,7708561039.053738,1605.556855040044
Odisha,Kandhamal,2022,Q2,2888894,5091606151.332576,1762.4759341577005
Odisha,Deogarh,2022,Q2,690751,1490625193.843516,2157.9776125456438
Odisha,Sundargarh,2022,Q2,10183902,18077191337.901314,1775.0751468249905
Odisha,Jagatsinghapur,2022,Q2,7161421,11721528584.666618,1636.7601604020513
Odisha,Balangir,2022,Q2,4915372,9186213799.65329,1868.8745835825428
Odisha,Baleshwar,2022,Q2,12044394,22154827661.360664,1839.4306647026547
Odisha,Puri,2022,Q2,11076675,17846685658.05171,1611.1952059667462
Odisha,Sonepur,2022,Q2,1649781,3533650027.0623655,2141.890364274025
Odisha,Khordha,2022,Q2,124986765,174299128204.99298,1394.5406796071006
Odisha,Boudh,2022,Q2,1082256,2255513699.796166,2084.0851885285606
Odisha,Gajapati,2022,Q2,2039493,4088833138.615046,2004.8282286897017
Odisha,Nayagarh,2022,Q2,4075329,6885797711.463306,1689.6298952706165
Odisha,Nabarangpur,2022,Q2,2228087,5063429958.41774,2272.5458917976453
Odisha,Kendrapara,2022,Q2,6628224,11344691542.074535,1711.573347864305
Odisha,Cuttack,2022,Q2,22544912,36561231371.455444,1621.7065460914393
Odisha,Rayagada,2022,Q3,4630056,7860841426.804449,1697.7853889465805
Odisha,Koraput,2022,Q3,5222148,9998538489.170717,1914.6409655893929
Odisha,Malkangiri,2022,Q3,1473325,3146761920.0637245,2135.8233384105506
Odisha,Sambalpur,2022,Q3,7870435,11478161491.375761,1458.3897194215772
Odisha,Kalahandi,2022,Q3,5013207,7966634545.859101,1589.1293828200394
Odisha,Anugul,2022,Q3,8115183,13631294531.285408,1679.727312530772
Odisha,Ganjam,2022,Q3,18696976,33504012152.53193,1791.9481820232281
Odisha,Jajapur,2022,Q3,13031811,18746602447.445084,1438.5262683325504
Odisha,Bargarh,2022,Q3,5107762,8890053156.888083,1740.498707043923
Odisha,Dhenkanal,2022,Q3,6306392,9609384521.368855,1523.7531256174457
Odisha,Bhadrak,2022,Q3,8725910,13285204298.360706,1522.500724664901
Odisha,Nuapada,2022,Q3,1638138,3030878277.7567472,1850.1971615069958
Odisha,Kendujhar,2022,Q3,8971733,14742503568.623667,1643.2169312911637
Odisha,Mayurbhanj,2022,Q3,6682226,10635989150.205183,1591.6835423113769
Odisha,Jharsuguda,2022,Q3,5377124,8014356028.054185,1490.454009997572
Odisha,Kandhamal,2022,Q3,1814757,3284992415.173833,1810.1555278055591
Odisha,Deogarh,2022,Q3,793258,1434375903.9677882,1808.20855757873
Odisha,Sundargarh,2022,Q3,12922754,20430235862.000168,1580.9506133135528
Odisha,Jagatsinghapur,2022,Q3,7256382,10735372271.141613,1479.438688748968
Odisha,Balangir,2022,Q3,5221322,9063831703.893017,1735.926591750713
Odisha,Baleshwar,2022,Q3,11721722,19704921264.79484,1681.0602797775653
Odisha,Puri,2022,Q3,11193823,16592473105.31533,1482.288321453299
Odisha,Sonepur,2022,Q3,1778702,3405255943.0292325,1914.4611874441207
Odisha,Khordha,2022,Q3,182514532,234713995654.54218,1286.0016848112793
Odisha,Boudh,2022,Q3,1191513,2148876148.799854,1803.4852735973957
Odisha,Gajapati,2022,Q3,3662329,7752031340.001187,2116.6944149477526
Odisha,Nayagarh,2022,Q3,4495311,6946679941.389475,1545.3168738246309
Odisha,Nabarangpur,2022,Q3,2357269,4596544680.665671,1949.944906867087
Odisha,Kendrapara,2022,Q3,6258047,9787502106.824364,1563.9866729707148
Odisha,Cuttack,2022,Q3,26643179,39407252993.2224,1479.074737786448
Odisha,Rayagada,2022,Q4,5257941,8675747746.466286,1650.02759568171
Odisha,Koraput,2022,Q4,6085464,11474927055.711767,1885.6289439411305
Odisha,Malkangiri,2022,Q4,1806300,3725926906.976351,2062.7398034525554
Odisha,Sambalpur,2022,Q4,10274024,14842758106.879675,1444.6878951109784
Odisha,Kalahandi,2022,Q4,5718284,9059291540.607044,1584.2675076311432
Odisha,Anugul,2022,Q4,12295417,19745058048.99432,1605.8876286175832
Odisha,Ganjam,2022,Q4,22374745,39538930037.66425,1767.1231577237754
Odisha,Jajapur,2022,Q4,14867125,21337793694.560028,1435.2333551080003
Odisha,Bargarh,2022,Q4,5568285,9785407450.508883,1757.346732523368
Odisha,Dhenkanal,2022,Q4,6836914,10618843490.215986,1553.1632385921464
Odisha,Bhadrak,2022,Q4,10065776,15308124669.531929,1520.809192409202
Odisha,Nuapada,2022,Q4,1890250,3596704492.6502886,1902.7665613809224
Odisha,Kendujhar,2022,Q4,10410170,17491124060.737698,1680.1958143563168
Odisha,Mayurbhanj,2022,Q4,8292947,13255523390.65194,1598.409273645658
Odisha,Jharsuguda,2022,Q4,5993084,8933820245.634933,1490.6883076617871
Odisha,Kandhamal,2022,Q4,2010523,3670658325.388134,1825.7231204955795
Odisha,Deogarh,2022,Q4,798399,1590818534.2203064,1992.5106797732792
Odisha,Sundargarh,2022,Q4,13451927,21877712615.61438,1626.3627222787024
Odisha,Jagatsinghapur,2022,Q4,8378147,12340755527.048079,1472.9695632039015
Odisha,Balangir,2022,Q4,6484587,11236556907.329634,1732.8099549485007
Odisha,Baleshwar,2022,Q4,13396460,22861471772.138065,1706.530812777261
Odisha,Puri,2022,Q4,13182742,19540224955.19215,1482.2580124220099
Odisha,Sonepur,2022,Q4,2183385,3996412193.5660787,1830.374484374528
Odisha,Khordha,2022,Q4,208260666,268479766618.40594,1289.152540299693
Odisha,Boudh,2022,Q4,1271353,2337831973.684458,1838.8535471143402
Odisha,Gajapati,2022,Q4,3242621,6909085562.353609,2130.710176228924
Odisha,Nayagarh,2022,Q4,4834028,7483877287.158049,1548.1658954309012
Odisha,Nabarangpur,2022,Q4,2969219,5927912765.485254,1996.4552178486176
Odisha,Kendrapara,2022,Q4,7111443,11163586588.46068,1569.8060982082934
Odisha,Cuttack,2022,Q4,30402517,45410411960.17213,1493.639883835017
Odisha,Rayagada,2023,Q1,9242117,15843507868.0,1714.272592307585
Odisha,Koraput,2023,Q1,10477639,19625419729.0,1873.076532699781
Odisha,Malkangiri,2023,Q1,3379377,7024085785.0,2078.5149999541336
Odisha,Sambalpur,2023,Q1,14071573,20599161744.0,1463.8847941164786
Odisha,Kalahandi,2023,Q1,10265015,17450640008.0,1700.0111551712296
Odisha,Anugul,2023,Q1,15740427,27099331321.0,1721.6388933413307
Odisha,Ganjam,2023,Q1,32835788,61573352324.0,1875.1903357397728
Odisha,Jajapur,2023,Q1,25255634,37473229516.0,1483.7572288226856
Odisha,Bargarh,2023,Q1,8484449,15825674760.0,1865.2566312791791
Odisha,Dhenkanal,2023,Q1,11782611,18813154646.0,1596.6880894226247
Odisha,Bhadrak,2023,Q1,16140167,26416399764.0,1636.6868920253428
Odisha,Nuapada,2023,Q1,3426856,6435315301.0,1877.9065420315299
Odisha,Kendujhar,2023,Q1,18026645,31232789553.0,1732.590260306341
Odisha,Mayurbhanj,2023,Q1,12205379,20296749444.0,1662.9347965351997
Odisha,Jharsuguda,2023,Q1,9307491,13856078393.0,1488.7017772029003
Odisha,Kandhamal,2023,Q1,3307033,5954869943.0,1800.668436934255
Odisha,Deogarh,2023,Q1,1468398,2928557374.0,1994.3893780841433
Odisha,Sundargarh,2023,Q1,20729692,33143659545.0,1598.8495895163323
Odisha,Jagatsinghapur,2023,Q1,13624395,20464625700.0,1502.0575739326407
Odisha,Balangir,2023,Q1,10543941,19132286523.0,1814.5289814311366
Odisha,Baleshwar,2023,Q1,22230329,39044589915.0,1756.3658151438065
Odisha,Puri,2023,Q1,21713045,32501736718.0,1496.8760354892647
Odisha,Sonepur,2023,Q1,3584230,7359675423.0,2053.349093947654
Odisha,Khordha,2023,Q1,111522734,135017933250.0,1210.6763204890583
Odisha,Boudh,2023,Q1,2331533,4699827212.0,2015.7669704868
Odisha,Gajapati,2023,Q1,3933839,7156141256.0,1819.1240810821184
Odisha,Nayagarh,2023,Q1,8162882,13199944354.0,1617.0691128451936
Odisha,Nabarangpur,2023,Q1,5141635,11008689918.0,2141.0874007976063
Odisha,Kendrapara,2023,Q1,12576184,20308826840.0,1614.8640032620388
Odisha,Cuttack,2023,Q1,41385050,62482723536.0,1509.7897317026318
Odisha,Rayagada,2023,Q2,10430733,16326853134.0,1565.2642181522622
Odisha,Koraput,2023,Q2,12108317,20632039550.0,1703.9560122187088
Odisha,Malkangiri,2023,Q2,4006534,7377060939.0,1841.2575405574994
Odisha,Sambalpur,2023,Q2,13805023,19664092856.0,1424.4157982206912
Odisha,Kalahandi,2023,Q2,11483007,17433145169.0,1518.1689925818212
Odisha,Anugul,2023,Q2,17821017,28339516034.0,1590.2300095443486
Odisha,Ganjam,2023,Q2,37687158,65580991112.0,1740.1415917857219
Odisha,Jajapur,2023,Q2,28791729,40171499264.0,1395.2444212016583
Odisha,Bargarh,2023,Q2,9687928,16347856794.0,1687.4461488565976
Odisha,Dhenkanal,2023,Q2,13271170,19560724883.0,1473.926178550949
Odisha,Bhadrak,2023,Q2,18158095,27663111525.0,1523.4589049677293
Odisha,Nuapada,2023,Q2,3842005,6363214004.0,1656.2222079357002
Odisha,Kendujhar,2023,Q2,20222348,32289663832.0,1596.7316867457725
Odisha,Mayurbhanj,2023,Q2,14022144,22050422348.0,1572.542854216873
Odisha,Jharsuguda,2023,Q2,10602684,14973940875.0,1412.2783320713886
Odisha,Kandhamal,2023,Q2,3880193,6668488360.0,1718.5970800936964
Odisha,Deogarh,2023,Q2,1650318,3119334936.0,1890.1417399555721
Odisha,Sundargarh,2023,Q2,23197177,35645373543.0,1536.6254929640793
Odisha,Jagatsinghapur,2023,Q2,15759372,22153848980.0,1405.757093620228
Odisha,Balangir,2023,Q2,11856945,18902988269.0,1594.2545292231684
Odisha,Baleshwar,2023,Q2,25291904,42078597675.0,1663.7180686357183
Odisha,Puri,2023,Q2,25372964,36233538120.0,1428.0372651772177
Odisha,Sonepur,2023,Q2,4062758,7337203832.0,1805.9662505125827
Odisha,Khordha,2023,Q2,124412287,146803819835.0,1179.978468163679
Odisha,Boudh,2023,Q2,2609458,4594961187.0,1760.8871984143834
Odisha,Gajapati,2023,Q2,4433293,7628137659.0,1720.6482086791918
Odisha,Nayagarh,2023,Q2,9151257,13825445948.0,1510.7701540892142
Odisha,Nabarangpur,2023,Q2,5915153,10698518195.0,1808.6629703407502
Odisha,Kendrapara,2023,Q2,14559641,22059925056.0,1515.142101099883
Odisha,Cuttack,2023,Q2,46505217,66807740190.0,1436.564422223855
Odisha,Rayagada,2023,Q3,11950523,17020301741.0,1424.230700279812
Odisha,Koraput,2023,Q3,13875934,21936971593.0,1580.9365764495565
Odisha,Malkangiri,2023,Q3,4699211,7683988772.0,1635.165727182712
Odisha,Sambalpur,2023,Q3,18200103,22980535995.0,1262.659667090895
Odisha,Kalahandi,2023,Q3,13462159,18608289132.0,1382.2663312771747
Odisha,Anugul,2023,Q3,20871920,30774729076.0,1474.4560670987623
Odisha,Ganjam,2023,Q3,40855320,65970075357.0,1614.7242355952665
Odisha,Jajapur,2023,Q3,32536236,41352891757.0,1270.9795858685068
Odisha,Bargarh,2023,Q3,10989062,16997816139.0,1546.7940884308416
Odisha,Dhenkanal,2023,Q3,14991124,20325555127.0,1355.839303777355
Odisha,Bhadrak,2023,Q3,19729790,27112240601.0,1374.177860027907
Odisha,Nuapada,2023,Q3,4599682,7165645529.0,1557.856723356093
Odisha,Kendujhar,2023,Q3,22939986,34029005050.0,1483.3925814078527
Odisha,Mayurbhanj,2023,Q3,15900420,23206650556.0,1459.4992180080778
Odisha,Jharsuguda,2023,Q3,12507197,16343837926.0,1306.7546570186748
Odisha,Kandhamal,2023,Q3,4419352,7294719659.0,1650.6310560914812
Odisha,Deogarh,2023,Q3,1893121,3168912235.0,1673.908976235539
Odisha,Sundargarh,2023,Q3,27013359,38003557931.0,1406.8431079230095
Odisha,Jagatsinghapur,2023,Q3,17892144,22841698068.0,1276.6328097962994
Odisha,Balangir,2023,Q3,13899455,20581098952.0,1480.7126575826173
Odisha,Baleshwar,2023,Q3,28232066,43382779335.0,1536.649118594438
Odisha,Puri,2023,Q3,28070046,36742200410.0,1308.9469254877602
Odisha,Sonepur,2023,Q3,4621800,7653369524.0,1655.9283231641352
Odisha,Khordha,2023,Q3,144941533,159592851808.0,1101.0843372823992
Odisha,Boudh,2023,Q3,3039098,4824574199.0,1587.5020150715773
Odisha,Gajapati,2023,Q3,4811928,7654611243.0,1590.757642882437
Odisha,Nayagarh,2023,Q3,10205405,14450532338.0,1415.9685321650636
Odisha,Nabarangpur,2023,Q3,6813694,11074858315.0,1625.3824012349248
Odisha,Kendrapara,2023,Q3,15411372,21458494609.0,1392.3805491814746
Odisha,Cuttack,2023,Q3,53024563,70065545147.0,1321.3790210208804
Odisha,Rayagada,2023,Q4,14113207,19529338976.0,1383.7633768143555
Odisha,Koraput,2023,Q4,16569234,25647012624.0,1547.8695408610922
Odisha,Malkangiri,2023,Q4,5726990,9007087767.0,1572.743756667988
Odisha,Sambalpur,2023,Q4,21295127,26841024062.0,1260.4303351654114
Odisha,Kalahandi,2023,Q4,15864080,20859142371.0,1314.866186441319
Odisha,Anugul,2023,Q4,25080945,36677401893.0,1462.361242489069
Odisha,Ganjam,2023,Q4,48035983,77749126200.0,1618.560115653301
Odisha,Jajapur,2023,Q4,39153853,48907345461.0,1249.1068365864273
Odisha,Bargarh,2023,Q4,12932917,19800633025.0,1531.0260651174056
Odisha,Dhenkanal,2023,Q4,18358529,24462783100.0,1332.5023535382384
Odisha,Bhadrak,2023,Q4,23724908,31923396167.0,1345.5645925792421
Odisha,Nuapada,2023,Q4,5242852,8105292732.0,1545.9701574639146
Odisha,Kendujhar,2023,Q4,27386425,40235381596.0,1469.17246760028
Odisha,Mayurbhanj,2023,Q4,18519245,26905455795.0,1452.8376181102415
Odisha,Jharsuguda,2023,Q4,14596889,19003209811.0,1301.8671177810559
Odisha,Kandhamal,2023,Q4,5306960,8406634206.0,1584.077175256644
Odisha,Deogarh,2023,Q4,2219031,3616594645.0,1629.8080761377375
Odisha,Sundargarh,2023,Q4,31194923,44374566430.0,1422.4932188484645
Odisha,Jagatsinghapur,2023,Q4,21413923,26632050068.0,1243.6791739654616
Odisha,Balangir,2023,Q4,16060318,23916025705.0,1489.1377434120545
Odisha,Baleshwar,2023,Q4,33254165,50767577705.0,1526.653208853688
Odisha,Puri,2023,Q4,33388606,43085652765.0,1290.429818034332
Odisha,Sonepur,2023,Q4,5476918,8646100840.0,1578.6434706526554
Odisha,Khordha,2023,Q4,165927018,180631613988.0,1088.6208657591858
Odisha,Boudh,2023,Q4,3712027,5569291790.0,1500.3370907593076
Odisha,Gajapati,2023,Q4,5668552,8848733085.0,1561.0217715211927
Odisha,Nayagarh,2023,Q4,12330167,17123425127.0,1388.7423525569443
Odisha,Nabarangpur,2023,Q4,8124092,13632135191.0,1677.9887759764415
Odisha,Kendrapara,2023,Q4,18840661,25538101739.0,1355.4780131652494
Odisha,Cuttack,2023,Q4,62618931,82349730773.0,1315.0932067652193
Puducherry,Karaikal,2018,Q1,10266,17996501.51665456,1753.0198243380635
Puducherry,Puducherry,2018,Q1,86486,136205607.94582328,1574.88620060846
Puducherry,Yanam,2018,Q1,5948,9167584.996845197,1541.2886679295893
Puducherry,Mahe,2018,Q1,1512,2456276.910513108,1624.521766212373
Puducherry,Karaikal,2018,Q2,18649,42127264.52392844,2258.9556825528684
Puducherry,Puducherry,2018,Q2,102722,224950541.63276505,2189.896435357227
Puducherry,Yanam,2018,Q2,6204,15165659.150808567,2444.496961767983
Puducherry,Mahe,2018,Q2,2686,3557654.224934818,1324.517581881913
Puducherry,Karaikal,2018,Q3,23605,56668700.117854595,2400.7074822221816
Puducherry,Puducherry,2018,Q3,147716,334779012.2520994,2266.3693320432412
Puducherry,Yanam,2018,Q3,14243,20556914.723959483,1443.2994961707143
Puducherry,Mahe,2018,Q3,4707,5653448.400293597,1201.0725303364345
Puducherry,Karaikal,2018,Q4,34809,77106295.39277278,2215.125266246453
Puducherry,Puducherry,2018,Q4,253397,511150128.28504336,2017.190922880079
Puducherry,Yanam,2018,Q4,14991,30135590.749616217,2010.2455306261234
Puducherry,Mahe,2018,Q4,4767,7299650.996062614,1531.2882307662292
Puducherry,Karaikal,2019,Q1,47329,97328630.03167163,2056.426927077936
Puducherry,Puducherry,2019,Q1,422723,753546044.3241928,1782.6000580148059
Puducherry,Yanam,2019,Q1,24489,44751664.92796348,1827.4190423440516
Puducherry,Mahe,2019,Q1,6551,10846685.022694789,1655.7296630582796
Puducherry,Karaikal,2019,Q2,31079,75135164.18826595,2417.55411011506
Puducherry,Puducherry,2019,Q2,519810,1075863296.3940065,2069.7241230334284
Puducherry,Yanam,2019,Q2,23022,49923875.40922065,2168.5290334992897
Puducherry,Mahe,2019,Q2,6166,10524574.13631358,1706.8722245075544
Puducherry,Karaikal,2019,Q3,45737,101419895.43809406,2217.458413059319
Puducherry,Puducherry,2019,Q3,629431,1279933924.0902395,2033.4777347957752
Puducherry,Yanam,2019,Q3,33240,64060521.00575118,1927.211823277713
Puducherry,Mahe,2019,Q3,8418,15294016.92132694,1816.823107784146
Puducherry,Karaikal,2019,Q4,58510,122162466.31398116,2087.8903830794934
Puducherry,Puducherry,2019,Q4,893985,1700000398.3563335,1901.5983471270026
Puducherry,Yanam,2019,Q4,48736,91368451.74732454,1874.763044716935
Puducherry,Mahe,2019,Q4,11424,18497001.461263284,1619.1352819733268
Puducherry,Karaikal,2020,Q1,68088,136347281.23095745,2002.5155861672754
Puducherry,Puducherry,2020,Q1,1060927,1916832756.3287992,1806.7527325902718
Puducherry,Yanam,2020,Q1,65016,129871509.51094082,1997.5315231779996
Puducherry,Mahe,2020,Q1,13890,22225930.008886866,1600.1389495238925
Puducherry,Karaikal,2020,Q2,64779,128626212.88011405,1985.615907626145
Puducherry,Puducherry,2020,Q2,868930,1652466844.3605218,1901.7260819174408
Puducherry,Yanam,2020,Q2,78024,142084095.5188939,1821.030651067542
Puducherry,Mahe,2020,Q2,21650,36853827.72806046,1702.2553223122616
Puducherry,Karaikal,2020,Q3,85556,201796443.9712459,2358.647482014656
Puducherry,Puducherry,2020,Q3,1515874,3144232151.6990056,2074.2041566113053
Puducherry,Yanam,2020,Q3,105613,212350487.31674817,2010.6472433956822
Puducherry,Mahe,2020,Q3,23859,39701146.44760118,1663.9903787921194
Puducherry,Karaikal,2020,Q4,141895,310516002.7690573,2188.3505604077473
Puducherry,Puducherry,2020,Q4,2349454,4194543311.9718037,1785.3268512479085
Puducherry,Yanam,2020,Q4,182547,363312761.96402323,1990.2423045244416
Puducherry,Mahe,2020,Q4,42107,62154140.96632716,1476.0999588269685
Puducherry,Karaikal,2021,Q1,161642,360807458.7675149,2232.1392878553524
Puducherry,Puducherry,2021,Q1,2920236,5086390412.089685,1741.773751193289
Puducherry,Yanam,2021,Q1,178609,375222411.57040197,2100.8034957387476
Puducherry,Mahe,2021,Q1,48945,76889289.31604216,1570.9324612532876
Puducherry,Karaikal,2021,Q2,169944,352528451.69910693,2074.3800999100113
Puducherry,Puducherry,2021,Q2,3316123,5610649880.723415,1691.9305709478856
Puducherry,Yanam,2021,Q2,212893,448908146.53298205,2108.609238128929
Puducherry,Mahe,2021,Q2,52427,86748217.58839178,1654.6477499836303
Puducherry,Karaikal,2021,Q3,241468,508474640.4041999,2105.7640780732845
Puducherry,Puducherry,2021,Q3,4514763,7530306876.968773,1667.929607150757
Puducherry,Yanam,2021,Q3,289263,571731114.8773613,1976.5096637916404
Puducherry,Mahe,2021,Q3,76232,119461798.76413691,1567.0820490625579
Puducherry,Karaikal,2021,Q4,300601,586375959.8099658,1950.6786730914596
Puducherry,Puducherry,2021,Q4,5606990,8973636725.35894,1600.437440651569
Puducherry,Yanam,2021,Q4,360182,704806775.357012,1956.8073234004255
Puducherry,Mahe,2021,Q4,101037,158832340.7045973,1572.0215436384424
Puducherry,Karaikal,2022,Q1,362403,702448183.2222146,1938.306755800075
Puducherry,Puducherry,2022,Q1,6470067,10377036935.727272,1603.8530877233995
Puducherry,Yanam,2022,Q1,410527,819248314.3131009,1995.601542196009
Puducherry,Mahe,2022,Q1,116179,184741472.12407243,1590.145139173796
Puducherry,Karaikal,2022,Q2,417480,788877561.2769251,1889.6176134831012
Puducherry,Puducherry,2022,Q2,7617058,11822245859.332415,1552.0750740420272
Puducherry,Yanam,2022,Q2,481753,963312236.3090451,1999.597794531731
Puducherry,Mahe,2022,Q2,127396,204309598.85051042,1603.7363720251062
Puducherry,Karaikal,2022,Q3,456795,825576112.2167913,1807.3230053235943
Puducherry,Puducherry,2022,Q3,5992740,8962290618.748474,1495.5246879972224
Puducherry,Yanam,2022,Q3,466305,876565449.6380186,1879.811388764904
Puducherry,Mahe,2022,Q3,126887,189885530.5376592,1496.493183207572
Puducherry,Karaikal,2022,Q4,488147,837406336.5163367,1715.479838074057
Puducherry,Puducherry,2022,Q4,6382870,9121245940.116945,1429.0195382511229
Puducherry,Yanam,2022,Q4,536311,969860108.2593638,1808.3912287075293
Puducherry,Mahe,2022,Q4,148799,213692492.28184882,1436.115110194617
Puducherry,Karaikal,2023,Q1,791763,1298008037.0,1639.389611537796
Puducherry,Puducherry,2023,Q1,8201469,11002579889.0,1341.5377036723544
Puducherry,Yanam,2023,Q1,919789,1592729097.0,1731.6244236449882
Puducherry,Mahe,2023,Q1,231274,329071483.0,1422.8641481532727
Puducherry,Karaikal,2023,Q2,864821,1352373335.0,1563.7609805959846
Puducherry,Puducherry,2023,Q2,8965912,11885508091.0,1325.6329184359606
