Year,Quarter,State,Count,Amount,Average Transaction
2023,Q3,Andhra Pradesh,1475164403,2653414098098.0,1798.7243270660729
2023,Q3,Tripura,9108762,15249223330.0,1674.1268824457154
2023,Q3,Lakshadweep,43757,94527061.0,2160.2728934799
2023,Q3,Manipur,865478,3608286601.0,4169.125732832031
2023,Q3,Maharashtra,2290678587,2752172184241.0,1201.465888693445
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,15370328,15096066463.0,982.1564291276022
2023,Q3,Meghalaya,6029842,11406633080.0,1891.6968437978971
2023,Q3,Andaman & Nicobar Islands,3098376,5211596791.0,1682.0414278318706
2023,Q3,Haryana,501519478,677491980740.0,1350.8787005476984
2023,Q3,Rajasthan,1237232167,1800225443616.0,1455.0425470921336
2023,Q3,Ladakh,3621366,8250572243.0,2278.303889471542
2023,Q3,Punjab,132161181,205225582737.0,1552.8431358145929
2023,Q3,Assam,167575351,244058014402.0,1456.407597809537
2023,Q3,Jharkhand,318237426,418384424020.0,1314.6927100271355
2023,Q3,Odisha,622397603,840298338124.0,1350.0989304484838
2023,Q3,Bihar,734238751,1148153363366.0,1563.7329980231457
2023,Q3,Kerala,170658651,220332613329.0,1291.0720437430389
2023,Q3,Karnataka,2369262302,2985880895587.0,1260.2576308526434
2023,Q3,Chandigarh,13052165,15426783311.0,1181.9329062266681
2023,Q3,Telangana,1875045924,2870202901073.0,1530.737388527557
2023,Q3,Himachal Pradesh,33337054,41854571637.0,1255.4970105336843
2023,Q3,West Bengal,632093191,1071548606382.0,1695.2383313712994
2023,Q3,Gujarat,479303590,707737036450.0,1476.5944825282866
2023,Q3,Sikkim,4804937,8107237421.0,1687.2723661101072
2023,Q3,Nagaland,3422331,8616299673.0,2517.6698785126277
2023,Q3,Mizoram,1310413,3106130235.0,2370.3444906300533
2023,Q3,Chhattisgarh,283492657,350379679526.0,1235.9391711722537
2023,Q3,Jammu & Kashmir,63903579,86016148426.0,1346.0302188395426
2023,Q3,Goa,26999728,37375179974.0,1384.2798703009157
2023,Q3,Arunachal Pradesh,12802433,21127391086.0,1650.2637495544793
2023,Q3,Delhi,546706983,708199251438.0,1295.3909012682211
2023,Q3,Uttarakhand,106284687,128762398121.0,1211.4858852715067
2023,Q4,Puducherry,12986163,17024510550.0,1310.973114229353
2023,Q4,Tamil Nadu,593481381,872870665005.0,1470.763351554916
2023,Q4,Uttar Pradesh,1566705382,2257441161652.0,1440.884283406387
2023,Q4,Madhya Pradesh,1102294613,1426502880687.0,1294.1212484062098
2023,Q4,Andhra Pradesh,1596987426,2802514977823.0,1754.8760448555968
2023,Q4,Tripura,10140910,16819896794.0,1658.6180918674952
2023,Q4,Lakshadweep,63479,119831383.0,1887.7326832495787
2023,Q4,Manipur,2113200,6800325298.0,3218.0225714556123
2023,Q4,Maharashtra,2572162725,3098014934958.0,1204.4397132603654
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,18302373,17558059967.0,959.3324301171219
2023,Q4,Meghalaya,7268384,13873058692.0,1908.6854370930319
2023,Q4,Andaman & Nicobar Islands,3695783,6269552499.0,1696.4070939771086
2023,Q4,Haryana,554748233,782270484600.0,1410.1360546379603
2023,Q4,Rajasthan,1349472154,2066379607801.0,1531.2502756548172
2023,Q4,Ladakh,3150218,6942986945.0,2203.97031094356
2023,Q4,Punjab,142228995,231139462165.0,1625.1219532627647
2023,Q4,Assam,193752157,285603636931.0,1474.0668767419193
2023,Q4,Jharkhand,374538362,498720104925.0,1331.5594756752848
2023,Q4,Odisha,732137476,978791865637.0,1336.8962766181362
2023,Q4,Bihar,924427274,1434735808415.0,1552.0266967101622
2023,Q4,Kerala,179843093,224985321465.0,1251.0089640473432
2023,Q4,Karnataka,2564434164,3241376424383.0,1263.9733434712577
2023,Q4,Chandigarh,13280078,16281223001.0,1225.9885070705157
2023,Q4,Telangana,2020822178,3116417474765.0,1542.1532427208942
2023,Q4,Himachal Pradesh,38651839,48280246564.0,1249.1060661822585
2023,Q4,West Bengal,737953238,1249394976078.0,1693.0543993059896
2023,Q4,Gujarat,534115578,795087199074.0,1488.6051480677838
2023,Q4,Sikkim,4857324,8590608471.0,1768.588727249819
2023,Q4,Nagaland,3797179,9674575422.0,2547.8323307908317
2023,Q4,Mizoram,1500728,3540840283.0,2359.4150858783205
2023,Q4,Chhattisgarh,321876332,403985034545.0,1255.0939425549313
2023,Q4,Jammu & Kashmir,69167132,93070141760.0,1345.5833582922016
2023,Q4,Goa,33460978,44287671557.0,1323.56177864855
2023,Q4,Arunachal Pradesh,14617742,24128799794.0,1650.6516392203391
2023,Q4,Delhi,598150746,799649719349.0,1336.8698855539
2023,Q4,Uttarakhand,118071440,148083447262.0,1254.1851548689506
