State,District,Year,Quarter,Count,Amount,Average Transaction
Maharashtra,Wardha,2023,Q2,525,878687.0,1673.6895238095237
Maharashtra,Parbhani,2023,Q2,405,613279.0,1514.2691358024692
Maharashtra,Mumbai Suburban,2023,Q2,12717,15575502.0,1224.7780136824722
Maharashtra,Hingoli,2023,Q2,203,348612.0,1717.3004926108374
Maharashtra,Ratnagiri,2023,Q2,763,1464246.0,1919.0642201834862
Maharashtra,Nanded,2023,Q2,1019,1524259.0,1495.838076545633
Maharashtra,Osmanabad,2023,Q2,511,1153510.0,2257.358121330724
Maharashtra,Nagpur,2023,Q2,6951,10373645.0,1492.3960581211336
Maharashtra,Buldhana,2023,Q2,608,1162143.0,1911.4194078947369
Maharashtra,Nashik,2023,Q2,4343,8234879.0,1896.1268708266175
Maharashtra,Akola,2023,Q2,435,865486.0,1989.6229885057471
Maharashtra,Yavatmal,2023,Q2,580,1081789.0,1865.153448275862
Maharashtra,Aurangabad,2023,Q2,2161,3446846.0,1595.0236001850994
Maharashtra,Amravati,2023,Q2,1318,2292611.0,1739.4620637329288
Maharashtra,Washim,2023,Q2,191,356151.0,1864.6649214659685
Maharashtra,Sangli,2023,Q2,1056,2502814.0,2370.089015151515
Maharashtra,Gadchiroli,2023,Q2,290,638256.0,2200.88275862069
Maharashtra,Raigad,2023,Q2,4134,6846437.0,1656.1289308176101
Maharashtra,Palghar,2023,Q2,3310,4531574.0,1369.055589123867
Maharashtra,Jalna,2023,Q2,490,760236.0,1551.5020408163266
Maharashtra,Gondia,2023,Q2,392,725052.0,1849.6224489795918
Maharashtra,Ahmednagar,2023,Q2,1801,3561394.0,1977.4536368684064
Maharashtra,Pune,2023,Q2,25943,39373541.0,1517.6942142389084
Maharashtra,Beed,2023,Q2,709,1259134.0,1775.9294781382227
Maharashtra,Satara,2023,Q2,1331,2787523.0,2094.3072877535687
Maharashtra,Jalgaon,2023,Q3,1417,2394037.0,1689.5109386026818
Maharashtra,Latur,2023,Q3,1430,2135056.0,1493.0461538461539
Maharashtra,Thane,2023,Q3,14544,18428928.0,1267.1155115511551
Maharashtra,Bhandara,2023,Q3,578,900874.0,1558.60553633218
Maharashtra,Nandurbar,2023,Q3,389,915608.0,2353.7480719794344
Maharashtra,Chandrapur,2023,Q3,1331,1883071.0,1414.7791134485349
Maharashtra,Kolhapur,2023,Q3,1581,3133466.0,1981.9519291587603
Maharashtra,Solapur,2023,Q3,3358,4879560.0,1453.1149493746277
Maharashtra,Mumbai,2023,Q3,5009,5630520.0,1124.0806548213216
Maharashtra,Sindhudurg,2023,Q3,510,956862.0,1876.2
Maharashtra,Dhule,2023,Q3,676,1162868.0,1720.2189349112425
Maharashtra,Wardha,2023,Q3,597,1052114.0,1762.3350083752093
Maharashtra,Parbhani,2023,Q3,420,635394.0,1512.8428571428572
Maharashtra,Mumbai Suburban,2023,Q3,12754,14762376.0,1157.4702838325231
Maharashtra,Hingoli,2023,Q3,251,399891.0,1593.1912350597609
Maharashtra,Ratnagiri,2023,Q3,706,1215084.0,1721.0821529745042
Maharashtra,Nanded,2023,Q3,1253,1701721.0,1358.1173184357542
Maharashtra,Osmanabad,2023,Q3,514,1156504.0,2250.0077821011673
Maharashtra,Nagpur,2023,Q3,8273,11430159.0,1381.6220234497764
Maharashtra,Buldhana,2023,Q3,655,1151519.0,1758.0442748091602
Maharashtra,Nashik,2023,Q3,4482,7981205.0,1780.7240071396698
Maharashtra,Akola,2023,Q3,491,857322.0,1746.0733197556008
Maharashtra,Yavatmal,2023,Q3,696,1341079.0,1926.837643678161
Maharashtra,Aurangabad,2023,Q3,2500,3718193.0,1487.2772
Maharashtra,Amravati,2023,Q3,1435,2346799.0,1635.4
Maharashtra,Washim,2023,Q3,263,526567.0,2002.1558935361218
Maharashtra,Sangli,2023,Q3,1029,2211346.0,2149.0242954324585
Maharashtra,Gadchiroli,2023,Q3,313,616904.0,1970.9392971246007
Maharashtra,Raigad,2023,Q3,3785,5770377.0,1524.5381770145311
Maharashtra,Palghar,2023,Q3,3581,4781323.0,1335.1921251047193
Maharashtra,Jalna,2023,Q3,548,672108.0,1226.4744525547446
Maharashtra,Gondia,2023,Q3,488,801037.0,1641.469262295082
Maharashtra,Ahmednagar,2023,Q3,1897,3355239.0,1768.7079599367423
Maharashtra,Pune,2023,Q3,25053,36210265.0,1445.3464654931545
Maharashtra,Beed,2023,Q3,769,1345302.0,1749.4174252275682
Maharashtra,Satara,2023,Q3,1296,2711204.0,2091.9783950617284
Maharashtra,Jalgaon,2023,Q4,1948,3583868.0,1839.7679671457906
Maharashtra,Latur,2023,Q4,1969,3121157.0,1585.1482986287456
Maharashtra,Thane,2023,Q4,21339,28481783.0,1334.7290407235578
Maharashtra,Bhandara,2023,Q4,663,1269421.0,1914.6621417797887
Maharashtra,Nandurbar,2023,Q4,516,1225691.0,2375.3701550387595
Maharashtra,Chandrapur,2023,Q4,1592,2759106.0,1733.106783919598
Maharashtra,Kolhapur,2023,Q4,2390,4985886.0,2086.144769874477
Maharashtra,Solapur,2023,Q4,4432,7196371.0,1623.7299187725632
Maharashtra,Mumbai,2023,Q4,6225,7624827.0,1224.8718072289157
Maharashtra,Sindhudurg,2023,Q4,660,1420214.0,2151.839393939394
Maharashtra,Dhule,2023,Q4,822,1554263.0,1890.830900243309
Maharashtra,Wardha,2023,Q4,823,1513676.0,1839.217496962333
Maharashtra,Parbhani,2023,Q4,556,838188.0,1507.5323741007194
Maharashtra,Mumbai Suburban,2023,Q4,18186,22723247.0,1249.4912020235347
Maharashtra,Hingoli,2023,Q4,283,387855.0,1370.512367491166
Maharashtra,Ratnagiri,2023,Q4,927,1794192.0,1935.482200647249
Maharashtra,Nanded,2023,Q4,1610,2378336.0,1477.2273291925467
Maharashtra,Osmanabad,2023,Q4,705,1595196.0,2262.689361702128
Maharashtra,Nagpur,2023,Q4,9371,14419994.0,1538.7892434105217
Maharashtra,Buldhana,2023,Q4,801,1757324.0,2193.9126092384518
Maharashtra,Nashik,2023,Q4,5985,11362400.0,1898.4795321637428
Maharashtra,Akola,2023,Q4,647,1331384.0,2057.7805255023186
Maharashtra,Yavatmal,2023,Q4,834,1834121.0,2199.185851318945
Maharashtra,Aurangabad,2023,Q4,3047,5151528.0,1690.6885461109289
Maharashtra,Amravati,2023,Q4,1694,3398188.0,2006.0141676505314
Maharashtra,Washim,2023,Q4,320,535754.0,1674.23125
Maharashtra,Sangli,2023,Q4,1461,3379771.0,2313.3271731690625
Maharashtra,Gadchiroli,2023,Q4,374,771455.0,2062.7139037433153
Maharashtra,Raigad,2023,Q4,5393,8827335.0,1636.8134618950492
Maharashtra,Palghar,2023,Q4,4551,6750732.0,1483.3513513513512
Maharashtra,Jalna,2023,Q4,669,1128517.0,1686.8714499252617
Maharashtra,Gondia,2023,Q4,546,1128818.0,2067.4322344322345
Maharashtra,Ahmednagar,2023,Q4,2629,5136599.0,1953.8223659186003
Maharashtra,Pune,2023,Q4,30243,50492209.0,1669.550276096948
Maharashtra,Beed,2023,Q4,919,1773813.0,1930.1556039173015
Maharashtra,Satara,2023,Q4,1838,4023895.0,2189.279107725789
Manipur,Tamenglong,2020,Q2,1,233.0,233.0
Manipur,Chandel,2020,Q2,1,231.0,231.0
Manipur,Bishnupur,2020,Q2,3,739.0,246.33333333333334
Manipur,Imphal East,2020,Q2,11,1757.0,159.72727272727272
Manipur,Senapati,2020,Q2,1,282.0,282.0
Manipur,Churachandpur,2020,Q2,7,2480.0,354.2857142857143
Manipur,Thoubal,2020,Q2,6,1406.0,234.33333333333334
Manipur,Kakching,2020,Q2,3,760.0,253.33333333333334
Manipur,Tengnoupal,2020,Q2,3,693.0,231.0
Manipur,Ukhrul,2020,Q2,3,688.0,229.33333333333334
Manipur,Imphal West,2020,Q2,16,3285.0,205.3125
Manipur,Kangpokpi,2020,Q3,7,1221.0,174.42857142857142
Manipur,Noney,2020,Q3,2,1094.0,547.0
Manipur,Imphal East,2020,Q3,30,11791.0,393.03333333333336
Manipur,Thoubal,2020,Q3,4,265.0,66.25
Manipur,Kakching,2020,Q3,12,3715.0,309.5833333333333
Manipur,Jiribam,2020,Q3,5,1671.0,334.2
Manipur,Ukhrul,2020,Q3,4,1613.0,403.25
Manipur,Tamenglong,2020,Q3,2,314.0,157.0
Manipur,Chandel,2020,Q3,2,484.0,242.0
Manipur,Bishnupur,2020,Q3,12,4417.0,368.0833333333333
Manipur,Senapati,2020,Q3,1,33.0,33.0
Manipur,Churachandpur,2020,Q3,6,1293.0,215.5
Manipur,Tengnoupal,2020,Q3,2,871.0,435.5
Manipur,Imphal West,2020,Q3,45,16382.0,364.0444444444444
Manipur,Kangpokpi,2020,Q4,5,4999.0,999.8
Manipur,Noney,2020,Q4,1,33.0,33.0
Manipur,Imphal East,2020,Q4,20,12570.0,628.5
Manipur,Thoubal,2020,Q4,12,4525.0,377.0833333333333
Manipur,Kakching,2020,Q4,7,1931.0,275.85714285714283
Manipur,Ukhrul,2020,Q4,1,32.0,32.0
Manipur,Tamenglong,2020,Q4,1,3839.0,3839.0
Manipur,Chandel,2020,Q4,2,1514.0,757.0
Manipur,Bishnupur,2020,Q4,5,626.0,125.2
Manipur,Senapati,2020,Q4,3,2586.0,862.0
Manipur,Pherzawl,2020,Q4,1,32.0,32.0
Manipur,Churachandpur,2020,Q4,12,7312.0,609.3333333333334
Manipur,Tengnoupal,2020,Q4,2,691.0,345.5
Manipur,Imphal West,2020,Q4,18,8367.0,464.8333333333333
Manipur,Kangpokpi,2021,Q1,11,17591.0,1599.1818181818182
Manipur,Imphal East,2021,Q1,26,17048.0,655.6923076923077
Manipur,Thoubal,2021,Q1,10,1416.0,141.6
Manipur,Kakching,2021,Q1,4,1069.0,267.25
Manipur,Jiribam,2021,Q1,3,2330.0,776.6666666666666
Manipur,Ukhrul,2021,Q1,2,501.0,250.5
Manipur,Tamenglong,2021,Q1,1,33.0,33.0
Manipur,Chandel,2021,Q1,2,2766.0,1383.0
Manipur,Bishnupur,2021,Q1,10,2215.0,221.5
Manipur,Senapati,2021,Q1,2,200.0,100.0
Manipur,Pherzawl,2021,Q1,1,33.0,33.0
Manipur,Churachandpur,2021,Q1,13,9829.0,756.0769230769231
Manipur,Tengnoupal,2021,Q1,5,4029.0,805.8
Manipur,Imphal West,2021,Q1,46,13194.0,286.82608695652175
Manipur,Kangpokpi,2021,Q2,9,5037.0,559.6666666666666
Manipur,Chandel,2021,Q2,2,1102.0,551.0
Manipur,Bishnupur,2021,Q2,7,1605.0,229.28571428571428
Manipur,Noney,2021,Q2,1,5525.0,5525.0
Manipur,Imphal East,2021,Q2,36,19393.0,538.6944444444445
Manipur,Senapati,2021,Q2,1,47.0,47.0
Manipur,Churachandpur,2021,Q2,6,5240.0,873.3333333333334
Manipur,Thoubal,2021,Q2,7,2340.0,334.2857142857143
Manipur,Kakching,2021,Q2,6,1638.0,273.0
Manipur,Tengnoupal,2021,Q2,4,1439.0,359.75
Manipur,Jiribam,2021,Q2,3,513.0,171.0
Manipur,Ukhrul,2021,Q2,8,4637.0,579.625
Manipur,Imphal West,2021,Q2,37,32816.0,886.918918918919
Manipur,Tamenglong,2021,Q3,1,2980.0,2980.0
Manipur,Kangpokpi,2021,Q3,13,11469.0,882.2307692307693
Manipur,Chandel,2021,Q3,6,15891.0,2648.5
Manipur,Bishnupur,2021,Q3,5,4107.0,821.4
Manipur,Imphal East,2021,Q3,26,20520.0,789.2307692307693
Manipur,Senapati,2021,Q3,1,47.0,47.0
Manipur,Churachandpur,2021,Q3,6,6302.0,1050.3333333333333
Manipur,Thoubal,2021,Q3,5,7486.0,1497.2
Manipur,Kakching,2021,Q3,4,191.0,47.75
Manipur,Tengnoupal,2021,Q3,7,25125.0,3589.285714285714
Manipur,Jiribam,2021,Q3,2,2153.0,1076.5
Manipur,Ukhrul,2021,Q3,6,9998.0,1666.3333333333333
Manipur,Imphal West,2021,Q3,29,26747.0,922.3103448275862
Manipur,Kangpokpi,2021,Q4,9,10192.0,1132.4444444444443
Manipur,Noney,2021,Q4,2,1164.0,582.0
Manipur,Imphal East,2021,Q4,34,73197.0,2152.8529411764707
Manipur,Thoubal,2021,Q4,9,18135.0,2015.0
Manipur,Kakching,2021,Q4,7,2703.0,386.14285714285717
Manipur,Jiribam,2021,Q4,5,19606.0,3921.2
Manipur,Ukhrul,2021,Q4,7,7055.0,1007.8571428571429
Manipur,Tamenglong,2021,Q4,6,18621.0,3103.5
Manipur,Kamjong,2021,Q4,2,1647.0,823.5
Manipur,Chandel,2021,Q4,1,943.0,943.0
Manipur,Bishnupur,2021,Q4,11,13163.0,1196.6363636363637
Manipur,Senapati,2021,Q4,8,17318.0,2164.75
Manipur,Churachandpur,2021,Q4,9,25252.0,2805.777777777778
Manipur,Tengnoupal,2021,Q4,4,5979.0,1494.75
Manipur,Imphal West,2021,Q4,31,56814.0,1832.7096774193549
Manipur,Kangpokpi,2022,Q1,14,44438.0,3174.1428571428573
Manipur,Noney,2022,Q1,4,9577.0,2394.25
Manipur,Imphal East,2022,Q1,26,91044.0,3501.6923076923076
Manipur,Thoubal,2022,Q1,13,29017.0,2232.076923076923
Manipur,Kakching,2022,Q1,6,15769.0,2628.1666666666665
Manipur,Jiribam,2022,Q1,7,18718.0,2674.0
Manipur,Ukhrul,2022,Q1,9,27864.0,3096.0
Manipur,Tamenglong,2022,Q1,7,20811.0,2973.0
Manipur,Chandel,2022,Q1,6,14671.0,2445.1666666666665
Manipur,Bishnupur,2022,Q1,18,36519.0,2028.8333333333333
Manipur,Senapati,2022,Q1,4,5582.0,1395.5
Manipur,Churachandpur,2022,Q1,19,67165.0,3535.0
Manipur,Tengnoupal,2022,Q1,3,7549.0,2516.3333333333335
Manipur,Imphal West,2022,Q1,41,129130.0,3149.512195121951
Manipur,Tamenglong,2022,Q2,2,5652.0,2826.0
Manipur,Kangpokpi,2022,Q2,22,47192.0,2145.090909090909
Manipur,Chandel,2022,Q2,5,12340.0,2468.0
Manipur,Bishnupur,2022,Q2,10,20861.0,2086.1
Manipur,Imphal East,2022,Q2,55,133221.0,2422.2
Manipur,Senapati,2022,Q2,4,21308.0,5327.0
Manipur,Churachandpur,2022,Q2,18,54577.0,3032.0555555555557
Manipur,Thoubal,2022,Q2,15,36232.0,2415.4666666666667
Manipur,Kakching,2022,Q2,3,14840.0,4946.666666666667
Manipur,Tengnoupal,2022,Q2,9,18880.0,2097.777777777778
Manipur,Jiribam,2022,Q2,1,56.0,56.0
Manipur,Ukhrul,2022,Q2,5,8304.0,1660.8
Manipur,Imphal West,2022,Q2,69,180186.0,2611.391304347826
Manipur,Kangpokpi,2022,Q3,16,35025.0,2189.0625
Manipur,Noney,2022,Q3,2,6939.0,3469.5
Manipur,Imphal East,2022,Q3,40,90787.0,2269.675
Manipur,Thoubal,2022,Q3,16,38591.0,2411.9375
Manipur,Kakching,2022,Q3,4,7791.0,1947.75
Manipur,Jiribam,2022,Q3,9,23319.0,2591.0
Manipur,Ukhrul,2022,Q3,7,14532.0,2076.0
Manipur,Tamenglong,2022,Q3,4,8363.0,2090.75
Manipur,Kamjong,2022,Q3,3,3406.0,1135.3333333333333
Manipur,Chandel,2022,Q3,9,15705.0,1745.0
Manipur,Bishnupur,2022,Q3,14,24160.0,1725.7142857142858
Manipur,Senapati,2022,Q3,9,31489.0,3498.777777777778
Manipur,Churachandpur,2022,Q3,12,17773.0,1481.0833333333333
Manipur,Tengnoupal,2022,Q3,4,6803.0,1700.75
Manipur,Imphal West,2022,Q3,51,78530.0,1539.8039215686274
Manipur,Kangpokpi,2022,Q4,16,44552.0,2784.5
Manipur,Noney,2022,Q4,5,1597.0,319.4
Manipur,Imphal East,2022,Q4,42,88393.0,2104.595238095238
Manipur,Thoubal,2022,Q4,24,41743.0,1739.2916666666667
Manipur,Kakching,2022,Q4,5,6022.0,1204.4
Manipur,Jiribam,2022,Q4,10,32186.0,3218.6
Manipur,Ukhrul,2022,Q4,11,28523.0,2593.0
Manipur,Tamenglong,2022,Q4,2,460.0,230.0
Manipur,Kamjong,2022,Q4,1,7478.0,7478.0
Manipur,Chandel,2022,Q4,6,10066.0,1677.6666666666667
Manipur,Bishnupur,2022,Q4,19,62178.0,3272.5263157894738
Manipur,Senapati,2022,Q4,5,7687.0,1537.4
Manipur,Churachandpur,2022,Q4,36,71508.0,1986.3333333333333
Manipur,Tengnoupal,2022,Q4,12,27609.0,2300.75
Manipur,Imphal West,2022,Q4,77,190653.0,2476.012987012987
Manipur,Kangpokpi,2023,Q1,12,50757.0,4229.75
Manipur,Noney,2023,Q1,2,1472.0,736.0
Manipur,Imphal East,2023,Q1,47,90627.0,1928.2340425531916
Manipur,Thoubal,2023,Q1,10,23968.0,2396.8
Manipur,Kakching,2023,Q1,4,19478.0,4869.5
Manipur,Jiribam,2023,Q1,5,22938.0,4587.6
Manipur,Ukhrul,2023,Q1,5,18296.0,3659.2
Manipur,Tamenglong,2023,Q1,2,4125.0,2062.5
Manipur,Chandel,2023,Q1,9,15346.0,1705.111111111111
Manipur,Bishnupur,2023,Q1,11,31927.0,2902.4545454545455
Manipur,Senapati,2023,Q1,9,30067.0,3340.777777777778
Manipur,Churachandpur,2023,Q1,29,75246.0,2594.689655172414
Manipur,Tengnoupal,2023,Q1,8,46764.0,5845.5
Manipur,Imphal West,2023,Q1,69,201073.0,2914.1014492753625
Manipur,Tamenglong,2023,Q2,3,10701.0,3567.0
Manipur,Kangpokpi,2023,Q2,11,23066.0,2096.909090909091
Manipur,Chandel,2023,Q2,1,3561.0,3561.0
Manipur,Bishnupur,2023,Q2,11,54232.0,4930.181818181818
Manipur,Imphal East,2023,Q2,30,81733.0,2724.4333333333334
Manipur,Senapati,2023,Q2,4,14728.0,3682.0
Manipur,Churachandpur,2023,Q2,9,17080.0,1897.7777777777778
Manipur,Thoubal,2023,Q2,5,14680.0,2936.0
Manipur,Kakching,2023,Q2,8,24668.0,3083.5
Manipur,Tengnoupal,2023,Q2,1,5809.0,5809.0
Manipur,Jiribam,2023,Q2,3,7179.0,2393.0
Manipur,Imphal West,2023,Q2,37,84234.0,2276.5945945945946
Manipur,Tamenglong,2023,Q3,3,13492.0,4497.333333333333
Manipur,Kangpokpi,2023,Q3,6,13409.0,2234.8333333333335
Manipur,Chandel,2023,Q3,1,2024.0,2024.0
Manipur,Bishnupur,2023,Q3,3,8293.0,2764.3333333333335
Manipur,Imphal East,2023,Q3,11,26461.0,2405.5454545454545
Manipur,Senapati,2023,Q3,4,6725.0,1681.25
Manipur,Churachandpur,2023,Q3,4,8758.0,2189.5
Manipur,Thoubal,2023,Q3,3,9675.0,3225.0
Manipur,Tengnoupal,2023,Q3,1,782.0,782.0
Manipur,Jiribam,2023,Q3,4,23164.0,5791.0
Manipur,Ukhrul,2023,Q3,1,5822.0,5822.0
Manipur,Imphal West,2023,Q3,35,74416.0,2126.1714285714284
Manipur,Kangpokpi,2023,Q4,21,63414.0,3019.714285714286
Manipur,Noney,2023,Q4,1,3518.0,3518.0
Manipur,Imphal East,2023,Q4,65,104022.0,1600.3384615384616
Manipur,Thoubal,2023,Q4,4,9424.0,2356.0
Manipur,Kakching,2023,Q4,2,18426.0,9213.0
Manipur,Jiribam,2023,Q4,16,32180.0,2011.25
Manipur,Ukhrul,2023,Q4,3,3639.0,1213.0
Manipur,Tamenglong,2023,Q4,3,6366.0,2122.0
Manipur,Chandel,2023,Q4,2,6100.0,3050.0
Manipur,Bishnupur,2023,Q4,15,38427.0,2561.8
Manipur,Senapati,2023,Q4,4,15815.0,3953.75
Manipur,Churachandpur,2023,Q4,4,8832.0,2208.0
Manipur,Tengnoupal,2023,Q4,1,189.0,189.0
Manipur,Imphal West,2023,Q4,84,166274.0,1979.452380952381
Meghalaya,North Garo Hills,2020,Q2,1,231.0,231.0
Meghalaya,South West Khasi Hills,2020,Q2,1,226.0,226.0
Meghalaya,West Garo Hills,2020,Q2,1,231.0,231.0
Meghalaya,East Jaintia Hills,2020,Q2,8,1719.0,214.875
Meghalaya,East Khasi Hills,2020,Q2,18,3753.0,208.5
Meghalaya,Ribhoi,2020,Q2,8,1822.0,227.75
Meghalaya,West Khasi Hills,2020,Q2,4,847.0,211.75
Meghalaya,North Garo Hills,2020,Q3,1,166.0,166.0
Meghalaya,West Garo Hills,2020,Q3,14,3643.0,260.2142857142857
Meghalaya,East Jaintia Hills,2020,Q3,24,9099.0,379.125
Meghalaya,East Khasi Hills,2020,Q3,52,14174.0,272.5769230769231
Meghalaya,East Garo Hills,2020,Q3,5,2245.0,449.0
Meghalaya,Ribhoi,2020,Q3,8,2240.0,280.0
Meghalaya,West Jaintia Hills,2020,Q3,7,1500.0,214.28571428571428
Meghalaya,West Khasi Hills,2020,Q3,1,548.0,548.0
Meghalaya,North Garo Hills,2020,Q4,1,33.0,33.0
Meghalaya,West Garo Hills,2020,Q4,14,11704.0,836.0
Meghalaya,South Garo Hills,2020,Q4,1,32.0,32.0
Meghalaya,East Jaintia Hills,2020,Q4,6,4482.0,747.0
Meghalaya,South West Garo Hills,2020,Q4,5,9094.0,1818.8
Meghalaya,East Khasi Hills,2020,Q4,53,37940.0,715.8490566037735
Meghalaya,East Garo Hills,2020,Q4,2,1818.0,909.0
Meghalaya,Ribhoi,2020,Q4,8,5569.0,696.125
Meghalaya,West Jaintia Hills,2020,Q4,1,32.0,32.0
Meghalaya,West Khasi Hills,2020,Q4,1,325.0,325.0
Meghalaya,North Garo Hills,2021,Q1,3,4098.0,1366.0
Meghalaya,South West Khasi Hills,2021,Q1,1,1223.0,1223.0
Meghalaya,West Garo Hills,2021,Q1,24,28027.0,1167.7916666666667
Meghalaya,South Garo Hills,2021,Q1,2,2697.0,1348.5
Meghalaya,East Jaintia Hills,2021,Q1,11,1499.0,136.27272727272728
Meghalaya,South West Garo Hills,2021,Q1,3,7495.0,2498.3333333333335
Meghalaya,East Khasi Hills,2021,Q1,39,56235.0,1441.923076923077
Meghalaya,East Garo Hills,2021,Q1,3,5336.0,1778.6666666666667
Meghalaya,Ribhoi,2021,Q1,13,11849.0,911.4615384615385
Meghalaya,West Jaintia Hills,2021,Q1,3,2809.0,936.3333333333334
Meghalaya,West Khasi Hills,2021,Q1,5,7508.0,1501.6
Meghalaya,North Garo Hills,2021,Q2,3,1533.0,511.0
Meghalaya,South West Khasi Hills,2021,Q2,1,3445.0,3445.0
Meghalaya,West Garo Hills,2021,Q2,33,26373.0,799.1818181818181
Meghalaya,South Garo Hills,2021,Q2,4,5328.0,1332.0
Meghalaya,East Jaintia Hills,2021,Q2,10,4393.0,439.3
Meghalaya,South West Garo Hills,2021,Q2,1,3495.0,3495.0
Meghalaya,East Khasi Hills,2021,Q2,67,76168.0,1136.8358208955224
Meghalaya,East Garo Hills,2021,Q2,2,7961.0,3980.5
Meghalaya,Ribhoi,2021,Q2,11,8597.0,781.5454545454545
Meghalaya,West Jaintia Hills,2021,Q2,6,10465.0,1744.1666666666667
Meghalaya,West Khasi Hills,2021,Q2,1,676.0,676.0
Meghalaya,North Garo Hills,2021,Q3,1,3541.0,3541.0
Meghalaya,South West Khasi Hills,2021,Q3,1,48.0,48.0
Meghalaya,West Garo Hills,2021,Q3,30,34620.0,1154.0
Meghalaya,South Garo Hills,2021,Q3,1,5505.0,5505.0
Meghalaya,East Jaintia Hills,2021,Q3,15,15522.0,1034.8
Meghalaya,South West Garo Hills,2021,Q3,5,1646.0,329.2
Meghalaya,East Khasi Hills,2021,Q3,52,83975.0,1614.9038461538462
Meghalaya,East Garo Hills,2021,Q3,7,19560.0,2794.285714285714
Meghalaya,Ribhoi,2021,Q3,24,48286.0,2011.9166666666667
Meghalaya,West Jaintia Hills,2021,Q3,3,1851.0,617.0
Meghalaya,North Garo Hills,2021,Q4,4,11746.0,2936.5
Meghalaya,West Garo Hills,2021,Q4,34,57545.0,1692.5
Meghalaya,South Garo Hills,2021,Q4,2,1560.0,780.0
Meghalaya,East Jaintia Hills,2021,Q4,14,22910.0,1636.4285714285713
Meghalaya,South West Garo Hills,2021,Q4,3,2258.0,752.6666666666666
Meghalaya,East Khasi Hills,2021,Q4,132,226912.0,1719.030303030303
Meghalaya,East Garo Hills,2021,Q4,17,23121.0,1360.0588235294117
Meghalaya,Ribhoi,2021,Q4,44,89673.0,2038.0227272727273
Meghalaya,West Jaintia Hills,2021,Q4,5,4459.0,891.8
Meghalaya,West Khasi Hills,2021,Q4,8,11428.0,1428.5
Meghalaya,North Garo Hills,2022,Q1,8,25357.0,3169.625
Meghalaya,South West Khasi Hills,2022,Q1,2,16943.0,8471.5
Meghalaya,West Garo Hills,2022,Q1,77,173099.0,2248.038961038961
Meghalaya,South Garo Hills,2022,Q1,3,2411.0,803.6666666666666
Meghalaya,East Jaintia Hills,2022,Q1,17,24138.0,1419.8823529411766
Meghalaya,South West Garo Hills,2022,Q1,6,8854.0,1475.6666666666667
Meghalaya,East Khasi Hills,2022,Q1,133,309643.0,2328.1428571428573
Meghalaya,East Garo Hills,2022,Q1,16,39737.0,2483.5625
Meghalaya,Ribhoi,2022,Q1,59,103790.0,1759.1525423728813
Meghalaya,West Jaintia Hills,2022,Q1,9,16740.0,1860.0
Meghalaya,West Khasi Hills,2022,Q1,7,8499.0,1214.142857142857
Meghalaya,North Garo Hills,2022,Q2,11,16292.0,1481.090909090909
Meghalaya,West Garo Hills,2022,Q2,68,181815.0,2673.75
Meghalaya,South Garo Hills,2022,Q2,8,25969.0,3246.125
Meghalaya,East Jaintia Hills,2022,Q2,16,56384.0,3524.0
Meghalaya,South West Garo Hills,2022,Q2,2,1461.0,730.5
Meghalaya,East Khasi Hills,2022,Q2,190,337842.0,1778.1157894736841
Meghalaya,East Garo Hills,2022,Q2,16,43473.0,2717.0625
Meghalaya,Ribhoi,2022,Q2,54,94630.0,1752.4074074074074
Meghalaya,West Jaintia Hills,2022,Q2,7,9236.0,1319.4285714285713
Meghalaya,West Khasi Hills,2022,Q2,7,21992.0,3141.714285714286
Meghalaya,North Garo Hills,2022,Q3,12,33084.0,2757.0
Meghalaya,South West Khasi Hills,2022,Q3,4,2956.0,739.0
Meghalaya,West Garo Hills,2022,Q3,177,337886.0,1908.9604519774011
Meghalaya,South Garo Hills,2022,Q3,19,40323.0,2122.2631578947367
Meghalaya,East Jaintia Hills,2022,Q3,12,16091.0,1340.9166666666667
Meghalaya,South West Garo Hills,2022,Q3,13,20819.0,1601.4615384615386
Meghalaya,East Khasi Hills,2022,Q3,267,427341.0,1600.5280898876404
Meghalaya,East Garo Hills,2022,Q3,18,51275.0,2848.6111111111113
Meghalaya,Ribhoi,2022,Q3,67,93271.0,1392.1044776119404
Meghalaya,West Jaintia Hills,2022,Q3,7,11586.0,1655.142857142857
Meghalaya,West Khasi Hills,2022,Q3,4,4859.0,1214.75
Meghalaya,North Garo Hills,2022,Q4,16,34009.0,2125.5625
Meghalaya,South West Khasi Hills,2022,Q4,1,56.0,56.0
Meghalaya,West Garo Hills,2022,Q4,137,307812.0,2246.802919708029
Meghalaya,South Garo Hills,2022,Q4,21,40872.0,1946.2857142857142
Meghalaya,East Jaintia Hills,2022,Q4,26,16575.0,637.5
Meghalaya,South West Garo Hills,2022,Q4,6,14977.0,2496.1666666666665
Meghalaya,East Khasi Hills,2022,Q4,293,521881.0,1781.1638225255972
Meghalaya,East Garo Hills,2022,Q4,24,91125.0,3796.875
Meghalaya,Ribhoi,2022,Q4,91,143065.0,1572.142857142857
Meghalaya,West Jaintia Hills,2022,Q4,8,7150.0,893.75
Meghalaya,West Khasi Hills,2022,Q4,4,12007.0,3001.75
Meghalaya,North Garo Hills,2023,Q1,18,57265.0,3181.3888888888887
Meghalaya,South West Khasi Hills,2023,Q1,3,16268.0,5422.666666666667
