Year,Quarter,State,District,Count,Amount,Average Transaction
2023,Q1,Karnataka,Bengaluru Rural District,3512,5009006.0,1426.254555808656
2023,Q1,Karnataka,Belagavi District,3437,5714004.0,1662.4975269130055
2023,Q1,Karnataka,Dharwad District,3351,5035486.0,1502.6815875857953
2023,Q1,Karnataka,Dakshina Kannada District,3285,5085033.0,1547.9552511415525
2023,Q1,Karnataka,Ballari District,2498,3608322.0,1444.484387510008
2023,Q1,Karnataka,Tumakuru District,2301,4146404.0,1802.00086918731
2023,Q1,Karnataka,Davanagere District,2165,3004555.0,1387.7852193995382
2023,Q1,Karnataka,Shivamogga District,2156,3586725.0,1663.601576994434
2023,Q2,Karnataka,Bengaluru Urban District,69812,99096628.0,1419.4784277774595
2023,Q2,Karnataka,Mysuru District,5899,8738144.0,1481.292422444482
2023,Q2,Karnataka,Dharwad District,3596,5072848.0,1410.6918798665183
2023,Q2,Karnataka,Belagavi District,3080,4999161.0,1623.1042207792207
2023,Q2,Karnataka,Dakshina Kannada District,2932,4750506.0,1620.2271487039563
2023,Q2,Karnataka,Bengaluru Rural District,2582,4350869.0,1685.0770720371804
2023,Q2,Karnataka,Tumakuru District,2423,4174882.0,1723.0218737102766
2023,Q2,Karnataka,Ballari District,2351,3297860.0,1402.7477669076989
2023,Q2,Karnataka,Shivamogga District,2281,3864881.0,1694.380096448926
2023,Q2,Karnataka,Davanagere District,1971,2946266.0,1494.8077118214105
2023,Q3,Karnataka,Bengaluru Urban District,81520,109497225.0,1343.1946148184495
2023,Q3,Karnataka,Mysuru District,6852,10443799.0,1524.1971687098658
2023,Q3,Karnataka,Dharwad District,3978,5597459.0,1407.1038210155857
2023,Q3,Karnataka,Belagavi District,3705,5775496.0,1558.838326585695
2023,Q3,Karnataka,Dakshina Kannada District,3261,4883149.0,1497.4391291015027
2023,Q3,Karnataka,Bengaluru Rural District,3176,5128006.0,1614.611460957179
2023,Q3,Karnataka,Tumakuru District,3017,4884961.0,1619.145177328472
2023,Q3,Karnataka,Ballari District,2877,3914152.0,1360.4977407021202
2023,Q3,Karnataka,Shivamogga District,2807,4384973.0,1562.1563947274672
2023,Q3,Karnataka,Davanagere District,2589,3630520.0,1402.2865971417536
2023,Q4,Karnataka,Bengaluru Urban District,88349,133137089.0,1506.945058800892
2023,Q4,Karnataka,Mysuru District,7831,12589463.0,1607.6443621504277
2023,Q4,Karnataka,Dharwad District,4912,7400470.0,1506.610342019544
2023,Q4,Karnataka,Belagavi District,4826,8422700.0,1745.275590551181
2023,Q4,Karnataka,Dakshina Kannada District,4101,6597191.0,1608.678614971958
2023,Q4,Karnataka,Bengaluru Rural District,3674,6347685.0,1727.7313554708765
2023,Q4,Karnataka,Shivamogga District,3316,5617178.0,1693.9620024125452
2023,Q4,Karnataka,Tumakuru District,3234,6132461.0,1896.2464440321583
2023,Q4,Karnataka,Ballari District,2966,4527242.0,1526.37963587323
2023,Q4,Karnataka,Davanagere District,2944,4852939.0,1648.4167798913043
2020,Q2,Kerala,Ernakulam District,418,93852.0,224.52631578947367
2020,Q2,Kerala,Thiruvananthapuram District,199,44084.0,221.52763819095478
2020,Q2,Kerala,Thrissur District,174,37861.0,217.59195402298852
2020,Q2,Kerala,Kannur District,122,28904.0,236.91803278688525
2020,Q2,Kerala,Kozhikode District,113,25774.0,228.08849557522123
2020,Q2,Kerala,Palakkad District,113,27306.0,241.64601769911505
2020,Q2,Kerala,Kollam District,96,20737.0,216.01041666666666
2020,Q2,Kerala,Kottayam District,78,18217.0,233.55128205128204
2020,Q2,Kerala,Alappuzha District,69,15083.0,218.59420289855072
2020,Q2,Kerala,Pathanamthitta District,61,13599.0,222.9344262295082
2020,Q3,Kerala,Ernakulam District,2380,725788.0,304.9529411764706
2020,Q3,Kerala,Thiruvananthapuram District,1067,343813.0,322.22399250234304
2020,Q3,Kerala,Thrissur District,952,328037.0,344.57668067226894
2020,Q3,Kerala,Kozhikode District,767,230900.0,301.0430247718383
2020,Q3,Kerala,Kannur District,571,202732.0,355.0472854640981
2020,Q3,Kerala,Kollam District,523,163023.0,311.7074569789675
2020,Q3,Kerala,Malappuram District,492,150394.0,305.6788617886179
2020,Q3,Kerala,Alappuzha District,453,148816.0,328.5121412803532
2020,Q3,Kerala,Palakkad District,419,132488.0,316.20047732696895
2020,Q3,Kerala,Kottayam District,393,148283.0,377.3104325699746
2020,Q4,Kerala,Ernakulam District,1310,892676.0,681.4320610687023
2020,Q4,Kerala,Thiruvananthapuram District,617,566230.0,917.7147487844409
2020,Q4,Kerala,Kozhikode District,570,452862.0,794.4947368421052
2020,Q4,Kerala,Thrissur District,526,425296.0,808.5475285171103
2020,Q4,Kerala,Malappuram District,404,316839.0,784.2549504950495
2020,Q4,Kerala,Kannur District,371,335755.0,905.0
2020,Q4,Kerala,Kollam District,355,319760.0,900.7323943661971
2020,Q4,Kerala,Palakkad District,311,240234.0,772.4565916398714
2020,Q4,Kerala,Alappuzha District,281,244366.0,869.6298932384342
2020,Q4,Kerala,Kottayam District,197,173317.0,879.7817258883249
2021,Q1,Kerala,Ernakulam District,1252,1016580.0,811.964856230032
2021,Q1,Kerala,Kozhikode District,598,503468.0,841.9197324414715
2021,Q1,Kerala,Thiruvananthapuram District,587,507950.0,865.3321976149915
2021,Q1,Kerala,Thrissur District,524,503132.0,960.175572519084
2021,Q1,Kerala,Malappuram District,446,350548.0,785.9820627802691
2021,Q1,Kerala,Kannur District,422,374238.0,886.8199052132701
2021,Q1,Kerala,Kollam District,383,364847.0,952.603133159269
2021,Q1,Kerala,Palakkad District,346,300887.0,869.6156069364162
2021,Q1,Kerala,Alappuzha District,344,310645.0,903.0377906976744
2021,Q1,Kerala,Kottayam District,260,224292.0,862.6615384615385
2021,Q2,Kerala,Ernakulam District,1939,1728254.0,891.3120165033522
2021,Q2,Kerala,Thiruvananthapuram District,1176,1162796.0,988.7721088435375
2021,Q2,Kerala,Kozhikode District,1092,1095684.0,1003.3736263736264
2021,Q2,Kerala,Malappuram District,849,939169.0,1106.206124852768
2021,Q2,Kerala,Thrissur District,820,831809.0,1014.4012195121951
2021,Q2,Kerala,Kollam District,669,747935.0,1117.9895366218236
2021,Q2,Kerala,Palakkad District,551,550644.0,999.3539019963703
2021,Q2,Kerala,Kannur District,541,605434.0,1119.1016635859519
2021,Q2,Kerala,Alappuzha District,499,499709.0,1001.4208416833667
2021,Q2,Kerala,Kottayam District,484,503168.0,1039.603305785124
2021,Q3,Kerala,Ernakulam District,2041,2178118.0,1067.1817736403723
2021,Q3,Kerala,Thiruvananthapuram District,1273,1437314.0,1129.0761979575805
2021,Q3,Kerala,Kozhikode District,1188,1366856.0,1150.5521885521885
2021,Q3,Kerala,Malappuram District,1102,1488543.0,1350.7649727767696
2021,Q3,Kerala,Thrissur District,878,954447.0,1087.0694760820045
2021,Q3,Kerala,Kollam District,836,1078023.0,1289.501196172249
2021,Q3,Kerala,Kannur District,745,940147.0,1261.9422818791945
2021,Q3,Kerala,Alappuzha District,629,875110.0,1391.2718600953895
2021,Q3,Kerala,Palakkad District,622,741332.0,1191.8520900321544
2021,Q3,Kerala,Kottayam District,495,759525.0,1534.3939393939395
2021,Q4,Kerala,Ernakulam District,3397,4987028.0,1468.0682955549014
2021,Q4,Kerala,Thiruvananthapuram District,2400,3779310.0,1574.7125
2021,Q4,Kerala,Malappuram District,1926,3110462.0,1614.9854620976116
2021,Q4,Kerala,Kozhikode District,1871,2956875.0,1580.371459112774
2021,Q4,Kerala,Kollam District,1486,2426845.0,1633.1393001345896
2021,Q4,Kerala,Thrissur District,1466,2429009.0,1656.8956343792634
2021,Q4,Kerala,Kannur District,1255,2260422.0,1801.1330677290837
2021,Q4,Kerala,Alappuzha District,1251,1905411.0,1523.1103117505995
2021,Q4,Kerala,Palakkad District,1054,1728168.0,1639.6280834914612
2021,Q4,Kerala,Kottayam District,971,1683696.0,1733.9814624098867
2022,Q1,Kerala,Ernakulam District,6248,10184076.0,1629.973751600512
2022,Q1,Kerala,Thiruvananthapuram District,4746,7815682.0,1646.7935103244838
2022,Q1,Kerala,Kozhikode District,3868,6125227.0,1583.5643743536712
2022,Q1,Kerala,Malappuram District,3827,6416876.0,1676.7379148157827
2022,Q1,Kerala,Thrissur District,2870,5275331.0,1838.094425087108
2022,Q1,Kerala,Kollam District,2669,4851946.0,1817.8890970400898
2022,Q1,Kerala,Alappuzha District,2604,4460572.0,1712.9692780337941
2022,Q1,Kerala,Kannur District,2359,4239885.0,1797.3230182280627
2022,Q1,Kerala,Palakkad District,1948,3521858.0,1807.935318275154
2022,Q1,Kerala,Kottayam District,1758,3443412.0,1958.7098976109214
2022,Q2,Kerala,Ernakulam District,6138,9888302.0,1610.9973932877158
2022,Q2,Kerala,Thiruvananthapuram District,4817,8023082.0,1665.5764998962009
2022,Q2,Kerala,Kozhikode District,3897,5800476.0,1488.4464973056197
2022,Q2,Kerala,Malappuram District,3544,5780272.0,1631.002257336343
2022,Q2,Kerala,Thrissur District,2754,4617095.0,1676.5050835148875
2022,Q2,Kerala,Kollam District,2716,4729038.0,1741.177466863034
2022,Q2,Kerala,Alappuzha District,2379,4025340.0,1692.03026481715
2022,Q2,Kerala,Kannur District,1939,3244289.0,1673.1763795771017
2022,Q2,Kerala,Kottayam District,1812,3448007.0,1902.8736203090507
2022,Q2,Kerala,Palakkad District,1776,3088235.0,1738.8710585585586
2022,Q3,Kerala,Ernakulam District,9029,13521423.0,1497.5548787241112
2022,Q3,Kerala,Thiruvananthapuram District,6698,10159821.0,1516.8439832785907
2022,Q3,Kerala,Malappuram District,6383,9700344.0,1519.7154942816858
2022,Q3,Kerala,Kozhikode District,5994,8478215.0,1414.4502836169502
2022,Q3,Kerala,Kollam District,4338,6942000.0,1600.2766251728908
2022,Q3,Kerala,Thrissur District,4110,6792045.0,1652.565693430657
2022,Q3,Kerala,Alappuzha District,3587,5666299.0,1579.6763311959855
2022,Q3,Kerala,Kannur District,3232,5087161.0,1573.9978341584158
2022,Q3,Kerala,Kottayam District,2773,4730938.0,1706.072124053372
2022,Q3,Kerala,Palakkad District,2724,4339674.0,1593.125550660793
2022,Q4,Kerala,Ernakulam District,11176,16851440.0,1507.8239083750896
2022,Q4,Kerala,Thiruvananthapuram District,7869,12164492.0,1545.8752065065446
2022,Q4,Kerala,Malappuram District,7505,11502962.0,1532.7064623584276
2022,Q4,Kerala,Kozhikode District,7244,10442297.0,1441.5098012147985
2022,Q4,Kerala,Thrissur District,4917,7803369.0,1587.0183038438072
2022,Q4,Kerala,Kollam District,4693,7758609.0,1653.2301299808225
2022,Q4,Kerala,Alappuzha District,4318,6745436.0,1562.1667438628995
2022,Q4,Kerala,Kannur District,4187,6703769.0,1601.0912347743015
2022,Q4,Kerala,Palakkad District,3392,5656594.0,1667.6279481132076
2022,Q4,Kerala,Kottayam District,3274,5790023.0,1768.4859499083689
2023,Q1,Kerala,Ernakulam District,11073,17476806.0,1578.326198862097
2023,Q1,Kerala,Thiruvananthapuram District,7752,12363104.0,1594.827657378741
2023,Q1,Kerala,Kozhikode District,7222,10547486.0,1460.466075879258
2023,Q1,Kerala,Malappuram District,6783,10793744.0,1591.2935279374908
2023,Q1,Kerala,Thrissur District,4850,8185241.0,1687.6785567010309
2023,Q1,Kerala,Kollam District,4033,7015862.0,1739.613687081577
2023,Q1,Kerala,Kannur District,3939,6481421.0,1645.4483371414065
2023,Q1,Kerala,Alappuzha District,3784,6192453.0,1636.4833509513742
2023,Q1,Kerala,Palakkad District,3265,5417839.0,1659.3687595712097
2023,Q1,Kerala,Kottayam District,2921,5189859.0,1776.7404998288257
2023,Q2,Kerala,Ernakulam District,10598,16600162.0,1566.3485563313832
2023,Q2,Kerala,Thiruvananthapuram District,8224,13258692.0,1612.195038910506
2023,Q2,Kerala,Kozhikode District,6883,10038088.0,1458.3884933895104
2023,Q2,Kerala,Malappuram District,6853,11078937.0,1616.6550415876259
2023,Q2,Kerala,Thrissur District,4489,7646887.0,1703.4722655379817
2023,Q2,Kerala,Kollam District,4308,7112761.0,1651.0587279480037
2023,Q2,Kerala,Alappuzha District,3850,6362914.0,1652.7049350649352
2023,Q2,Kerala,Kannur District,3529,6134872.0,1738.4165485973363
2023,Q2,Kerala,Palakkad District,3314,5694122.0,1718.2021726010862
2023,Q2,Kerala,Kottayam District,2740,5078782.0,1853.5700729927007
2023,Q3,Kerala,Ernakulam District,12004,19154183.0,1595.650033322226
2023,Q3,Kerala,Thiruvananthapuram District,8669,14060287.0,1621.9041411927558
2023,Q3,Kerala,Malappuram District,7289,12049224.0,1653.0695568665112
2023,Q3,Kerala,Kozhikode District,7048,10419378.0,1478.3453461975027
2023,Q3,Kerala,Kollam District,4958,8529815.0,1720.414481645825
2023,Q3,Kerala,Thrissur District,4879,8384934.0,1718.5763476122156
2023,Q3,Kerala,Alappuzha District,4253,7176797.0,1687.46696449565
2023,Q3,Kerala,Kannur District,3626,6232084.0,1718.7214561500275
2023,Q3,Kerala,Palakkad District,3489,5893459.0,1689.1541989108628
2023,Q3,Kerala,Kottayam District,3260,6030230.0,1849.7638036809815
2023,Q4,Kerala,Ernakulam District,13336,21283249.0,1595.9244901019797
2023,Q4,Kerala,Thiruvananthapuram District,9139,15383409.0,1683.2704891125943
2023,Q4,Kerala,Malappuram District,8241,13268920.0,1610.1104234922946
2023,Q4,Kerala,Kozhikode District,8030,12236953.0,1523.9044831880449
2023,Q4,Kerala,Thrissur District,5464,9203305.0,1684.3530380673499
2023,Q4,Kerala,Kollam District,4970,8676874.0,1745.8498993963783
2023,Q4,Kerala,Kannur District,4667,7783755.0,1667.8283694021857
2023,Q4,Kerala,Alappuzha District,4462,6988333.0,1566.188480502017
2023,Q4,Kerala,Palakkad District,3922,6534162.0,1666.0280469148395
2023,Q4,Kerala,Kottayam District,3639,6485056.0,1782.0983786754603
2020,Q2,Ladakh,Kargil District,11,1845.0,167.72727272727272
2020,Q2,Ladakh,Leh Ladakh District,3,693.0,231.0
2020,Q3,Ladakh,Leh Ladakh District,18,4376.0,243.11111111111111
2020,Q3,Ladakh,Kargil District,15,5884.0,392.26666666666665
2020,Q4,Ladakh,Leh Ladakh District,25,33631.0,1345.24
2020,Q4,Ladakh,Kargil District,2,575.0,287.5
2021,Q1,Ladakh,Leh Ladakh District,22,29962.0,1361.909090909091
2021,Q1,Ladakh,Kargil District,10,4568.0,456.8
2021,Q2,Ladakh,Leh Ladakh District,34,54093.0,1590.9705882352941
2021,Q2,Ladakh,Kargil District,12,32158.0,2679.8333333333335
2021,Q3,Ladakh,Leh Ladakh District,176,150296.0,853.9545454545455
2021,Q3,Ladakh,Kargil District,16,23756.0,1484.75
2021,Q4,Ladakh,Leh Ladakh District,58,157274.0,2711.6206896551726
2021,Q4,Ladakh,Kargil District,18,38692.0,2149.5555555555557
2022,Q1,Ladakh,Leh Ladakh District,50,137974.0,2759.48
2022,Q1,Ladakh,Kargil District,25,55961.0,2238.44
2022,Q2,Ladakh,Leh Ladakh District,76,202368.0,2662.7368421052633
2022,Q2,Ladakh,Kargil District,37,67078.0,1812.918918918919
2022,Q3,Ladakh,Leh Ladakh District,109,290203.0,2662.412844036697
2022,Q3,Ladakh,Kargil District,28,79539.0,2840.6785714285716
2022,Q4,Ladakh,Leh Ladakh District,125,319324.0,2554.592
2022,Q4,Ladakh,Kargil District,37,90767.0,2453.162162162162
2023,Q1,Ladakh,Leh Ladakh District,112,363267.0,3243.4553571428573
2023,Q1,Ladakh,Kargil District,49,132469.0,2703.4489795918366
2023,Q2,Ladakh,Leh Ladakh District,169,511134.0,3024.4615384615386
2023,Q2,Ladakh,Kargil District,46,124697.0,2710.804347826087
2023,Q3,Ladakh,Leh Ladakh District,185,542018.0,2929.827027027027
2023,Q3,Ladakh,Kargil District,47,107009.0,2276.7872340425533
2023,Q4,Ladakh,Leh Ladakh District,204,604548.0,2963.470588235294
2023,Q4,Ladakh,Kargil District,38,114419.0,3011.0263157894738
2020,Q3,Lakshadweep,Lakshadweep District,4,1199.0,299.75
2021,Q1,Lakshadweep,Lakshadweep District,4,5225.0,1306.25
2021,Q2,Lakshadweep,Lakshadweep District,5,6962.0,1392.4
2021,Q3,Lakshadweep,Lakshadweep District,19,16034.0,843.8947368421053
2021,Q4,Lakshadweep,Lakshadweep District,11,17096.0,1554.1818181818182
2022,Q1,Lakshadweep,Lakshadweep District,27,34664.0,1283.851851851852
2022,Q2,Lakshadweep,Lakshadweep District,18,27463.0,1525.7222222222222
2022,Q3,Lakshadweep,Lakshadweep District,38,41504.0,1092.2105263157894
2022,Q4,Lakshadweep,Lakshadweep District,15,27135.0,1809.0
2023,Q1,Lakshadweep,Lakshadweep District,26,30199.0,1161.5
2023,Q2,Lakshadweep,Lakshadweep District,15,38384.0,2558.9333333333334
2023,Q3,Lakshadweep,Lakshadweep District,12,12407.0,1033.9166666666667
2023,Q4,Lakshadweep,Lakshadweep District,53,78346.0,1478.2264150943397
2020,Q2,Madhya Pradesh,Indore District,1839,307509.0,167.2153344208809
2020,Q2,Madhya Pradesh,Bhopal District,1085,192080.0,177.03225806451613
2020,Q2,Madhya Pradesh,Jabalpur District,326,60929.0,186.89877300613497
2020,Q2,Madhya Pradesh,Gwalior District,243,46280.0,190.45267489711935
2020,Q2,Madhya Pradesh,Ujjain District,178,35526.0,199.58426966292134
2020,Q2,Madhya Pradesh,Dewas District,155,32391.0,208.9741935483871
2020,Q2,Madhya Pradesh,Dhar District,131,28292.0,215.96946564885496
2020,Q2,Madhya Pradesh,Sagar District,131,28964.0,221.09923664122138
2020,Q2,Madhya Pradesh,Khargone District,124,26301.0,212.1048387096774
2020,Q2,Madhya Pradesh,Betul District,115,22406.0,194.83478260869566
2020,Q3,Madhya Pradesh,Indore District,2651,650508.0,245.38211995473407
2020,Q3,Madhya Pradesh,Bhopal District,1645,396267.0,240.8917933130699
2020,Q3,Madhya Pradesh,Jabalpur District,849,232913.0,274.33804475853947
2020,Q3,Madhya Pradesh,Gwalior District,786,197464.0,251.2264631043257
2020,Q3,Madhya Pradesh,Dewas District,519,173166.0,333.6531791907515
2020,Q3,Madhya Pradesh,Dhar District,466,102051.0,218.99356223175965
2020,Q3,Madhya Pradesh,Ujjain District,435,99084.0,227.7793103448276
2020,Q3,Madhya Pradesh,Sagar District,362,93543.0,258.4060773480663
2020,Q3,Madhya Pradesh,Chhindwara District,329,83081.0,252.5258358662614
2020,Q3,Madhya Pradesh,Rewa District,319,78774.0,246.94043887147336
2020,Q4,Madhya Pradesh,Indore District,1712,912031.0,532.7283878504672
2020,Q4,Madhya Pradesh,Bhopal District,1097,587203.0,535.2807657247038
2020,Q4,Madhya Pradesh,Gwalior District,477,314023.0,658.329140461216
2020,Q4,Madhya Pradesh,Jabalpur District,455,263094.0,578.2285714285714
2020,Q4,Madhya Pradesh,Ujjain District,397,170342.0,429.07304785894206
2020,Q4,Madhya Pradesh,Dhar District,359,123734.0,344.66295264623955
2020,Q4,Madhya Pradesh,Chhindwara District,304,115853.0,381.0953947368421
2020,Q4,Madhya Pradesh,Satna District,284,149067.0,524.8838028169014
2020,Q4,Madhya Pradesh,Dewas District,282,115156.0,408.35460992907804
2020,Q4,Madhya Pradesh,Betul District,267,96761.0,362.4007490636704
2021,Q1,Madhya Pradesh,Indore District,2373,1044072.0,439.97977243994944
2021,Q1,Madhya Pradesh,Bhopal District,1322,583286.0,441.21482602118004
2021,Q1,Madhya Pradesh,Gwalior District,630,303050.0,481.031746031746
2021,Q1,Madhya Pradesh,Jabalpur District,601,303438.0,504.8885191347754
2021,Q1,Madhya Pradesh,Ujjain District,580,180839.0,311.79137931034484
2021,Q1,Madhya Pradesh,Dhar District,497,132946.0,267.49698189134807
2021,Q1,Madhya Pradesh,Dewas District,451,132348.0,293.45454545454544
2021,Q1,Madhya Pradesh,Chhindwara District,386,159947.0,414.3704663212435
2021,Q1,Madhya Pradesh,Satna District,369,153320.0,415.50135501355015
2021,Q1,Madhya Pradesh,Ratlam District,360,106113.0,294.7583333333333
2021,Q2,Madhya Pradesh,Indore District,2409,1643068.0,682.0539643005396
2021,Q2,Madhya Pradesh,Bhopal District,1609,1026663.0,638.075201988813
2021,Q2,Madhya Pradesh,Gwalior District,733,524171.0,715.1036834924965
2021,Q2,Madhya Pradesh,Jabalpur District,581,371266.0,639.0120481927711
2021,Q2,Madhya Pradesh,Ujjain District,479,275694.0,575.5615866388309
2021,Q2,Madhya Pradesh,Dewas District,478,257393.0,538.479079497908
2021,Q2,Madhya Pradesh,Dhar District,445,242729.0,545.4584269662921
2021,Q2,Madhya Pradesh,Satna District,421,352758.0,837.9049881235154
2021,Q2,Madhya Pradesh,Betul District,405,265449.0,655.4296296296296
2021,Q2,Madhya Pradesh,Sagar District,395,337878.0,855.3873417721519
2021,Q3,Madhya Pradesh,Indore District,2349,1551659.0,660.561515538527
2021,Q3,Madhya Pradesh,Bhopal District,983,700198.0,712.3072227873855
2021,Q3,Madhya Pradesh,Gwalior District,512,475936.0,929.5625
2021,Q3,Madhya Pradesh,Dhar District,438,254560.0,581.1872146118722
2021,Q3,Madhya Pradesh,Jabalpur District,429,329648.0,768.4102564102565
2021,Q3,Madhya Pradesh,Ujjain District,415,193371.0,465.9542168674699
2021,Q3,Madhya Pradesh,Chhindwara District,389,301402.0,774.8123393316196
2021,Q3,Madhya Pradesh,Dewas District,348,222915.0,640.5603448275862
2021,Q3,Madhya Pradesh,Ratlam District,329,122806.0,373.2705167173252
2021,Q3,Madhya Pradesh,Rewa District,287,228592.0,796.4878048780488
2021,Q4,Madhya Pradesh,Indore District,3226,3536081.0,1096.1193428394297
2021,Q4,Madhya Pradesh,Bhopal District,1534,1918374.0,1250.5697522816167
2021,Q4,Madhya Pradesh,Gwalior District,879,1082459.0,1231.466439135381
2021,Q4,Madhya Pradesh,Jabalpur District,672,791859.0,1178.361607142857
2021,Q4,Madhya Pradesh,Ujjain District,524,561237.0,1071.0629770992366
2021,Q4,Madhya Pradesh,Satna District,392,499763.0,1274.905612244898
2021,Q4,Madhya Pradesh,Chhindwara District,372,497400.0,1337.0967741935483
2021,Q4,Madhya Pradesh,Sagar District,357,376821.0,1055.5210084033613
2021,Q4,Madhya Pradesh,Dewas District,347,392812.0,1132.0230547550432
2021,Q4,Madhya Pradesh,Singrauli District,334,521508.0,1561.4011976047905
2022,Q1,Madhya Pradesh,Indore District,3338,4391052.0,1315.4739364889156
2022,Q1,Madhya Pradesh,Bhopal District,1432,2382094.0,1663.4734636871508
2022,Q1,Madhya Pradesh,Gwalior District,794,1131189.0,1424.6712846347607
2022,Q1,Madhya Pradesh,Jabalpur District,694,992911.0,1430.707492795389
2022,Q1,Madhya Pradesh,Ujjain District,541,675707.0,1248.996303142329
2022,Q1,Madhya Pradesh,Satna District,393,533125.0,1356.5521628498727
2022,Q1,Madhya Pradesh,Dewas District,334,486386.0,1456.245508982036
2022,Q1,Madhya Pradesh,Chhindwara District,333,633829.0,1903.3903903903904
2022,Q1,Madhya Pradesh,Singrauli District,325,496325.0,1527.1538461538462
2022,Q1,Madhya Pradesh,Rewa District,311,438555.0,1410.144694533762
2022,Q2,Madhya Pradesh,Indore District,3158,4107710.0,1300.7314756174794
2022,Q2,Madhya Pradesh,Bhopal District,1558,2101745.0,1349.0019255455713
2022,Q2,Madhya Pradesh,Gwalior District,888,1206830.0,1359.0427927927929
2022,Q2,Madhya Pradesh,Jabalpur District,676,1002513.0,1483.0073964497042
2022,Q2,Madhya Pradesh,Ujjain District,501,637321.0,1272.0978043912176
2022,Q2,Madhya Pradesh,Dhar District,430,467154.0,1086.4046511627907
2022,Q2,Madhya Pradesh,Rewa District,389,563082.0,1447.5115681233933
2022,Q2,Madhya Pradesh,Satna District,388,524950.0,1352.9639175257732
2022,Q2,Madhya Pradesh,Dewas District,352,461324.0,1310.5795454545455
2022,Q2,Madhya Pradesh,Chhindwara District,344,537424.0,1562.2790697674418
2022,Q3,Madhya Pradesh,Indore District,4843,5899749.0,1218.201321494941
2022,Q3,Madhya Pradesh,Bhopal District,2666,3738867.0,1402.4257314328581
2022,Q3,Madhya Pradesh,Gwalior District,1415,1706159.0,1205.7660777385158
2022,Q3,Madhya Pradesh,Jabalpur District,1193,1547332.0,1297.0092204526404
2022,Q3,Madhya Pradesh,Ujjain District,715,922071.0,1289.6097902097902
2022,Q3,Madhya Pradesh,Dhar District,640,783991.0,1224.9859375
2022,Q3,Madhya Pradesh,Rewa District,596,753227.0,1263.8036912751677
2022,Q3,Madhya Pradesh,Chhindwara District,555,773408.0,1393.527927927928
2022,Q3,Madhya Pradesh,Singrauli District,550,768082.0,1396.5127272727273
2022,Q3,Madhya Pradesh,Dewas District,549,773666.0,1409.2276867030967
2022,Q4,Madhya Pradesh,Indore District,6547,8985121.0,1372.4027798991904
2022,Q4,Madhya Pradesh,Bhopal District,3485,5566909.0,1597.3913916786228
2022,Q4,Madhya Pradesh,Gwalior District,1685,2252079.0,1336.5454005934719
2022,Q4,Madhya Pradesh,Jabalpur District,1665,2299836.0,1381.2828828828829
2022,Q4,Madhya Pradesh,Ujjain District,984,1329724.0,1351.3455284552845
2022,Q4,Madhya Pradesh,Dhar District,819,1072410.0,1309.4139194139193
2022,Q4,Madhya Pradesh,Rewa District,763,1104619.0,1447.7313237221495
2022,Q4,Madhya Pradesh,Singrauli District,697,1173189.0,1683.1979913916787
2022,Q4,Madhya Pradesh,Dewas District,688,1057408.0,1536.9302325581396
2022,Q4,Madhya Pradesh,Chhindwara District,668,1051247.0,1573.7230538922156
2023,Q1,Madhya Pradesh,Indore District,6662,9887936.0,1484.2293605523867
2023,Q1,Madhya Pradesh,Bhopal District,3165,5789402.0,1829.194944707741
2023,Q1,Madhya Pradesh,Gwalior District,1736,2695086.0,1552.4688940092167
2023,Q1,Madhya Pradesh,Jabalpur District,1402,2452155.0,1749.0406562054209
2023,Q1,Madhya Pradesh,Ujjain District,794,1187404.0,1495.4710327455919
2023,Q1,Madhya Pradesh,Rewa District,717,1186749.0,1655.1589958158995
2023,Q1,Madhya Pradesh,Satna District,661,1098544.0,1661.9425113464447
2023,Q1,Madhya Pradesh,Dewas District,622,1005752.0,1616.9646302250803
2023,Q1,Madhya Pradesh,Dhar District,604,1027283.0,1700.799668874172
2023,Q1,Madhya Pradesh,Chhindwara District,577,1241862.0,2152.2738301559793
2023,Q2,Madhya Pradesh,Indore District,6566,10108928.0,1539.5869631434664
2023,Q2,Madhya Pradesh,Bhopal District,2915,5555218.0,1905.7351629502573
2023,Q2,Madhya Pradesh,Gwalior District,1884,2604139.0,1382.2393842887473
2023,Q2,Madhya Pradesh,Jabalpur District,1365,2481121.0,1817.6710622710623
2023,Q2,Madhya Pradesh,Ujjain District,955,1561934.0,1635.5329842931937
2023,Q2,Madhya Pradesh,Rewa District,710,1245605.0,1754.3732394366198
2023,Q2,Madhya Pradesh,Chhindwara District,693,1304073.0,1881.7792207792209
2023,Q2,Madhya Pradesh,Satna District,684,1054444.0,1541.5847953216373
2023,Q2,Madhya Pradesh,Dhar District,663,914779.0,1379.7571644042232
2023,Q2,Madhya Pradesh,Dewas District,607,1018985.0,1678.7232289950578
2023,Q3,Madhya Pradesh,Indore District,6387,9795734.0,1533.6987631125724
2023,Q3,Madhya Pradesh,Bhopal District,3313,6161923.0,1859.9224268035014
2023,Q3,Madhya Pradesh,Gwalior District,2069,2813452.0,1359.81246979217
2023,Q3,Madhya Pradesh,Jabalpur District,1596,2667756.0,1671.5263157894738
2023,Q3,Madhya Pradesh,Ujjain District,970,1468543.0,1513.9618556701032
2023,Q3,Madhya Pradesh,Rewa District,789,1121774.0,1421.766793409379
2023,Q3,Madhya Pradesh,Singrauli District,786,1315955.0,1674.2430025445292
2023,Q3,Madhya Pradesh,Dhar District,737,1069689.0,1451.4097693351425
