Year,Quarter,State,District,Count,Amount,Average Transaction
2021,Q3,Maharashtra,Thane,7829,6194341.0,791.2046238344616
2021,Q3,Maharashtra,Mumbai Suburban,5520,4552921.0,824.8045289855072
2021,Q3,Maharashtra,Nashik,2807,2230871.0,794.752760954756
2021,Q3,Maharashtra,Nagpur,2795,2376913.0,850.4161001788909
2021,Q3,Maharashtra,Aurangabad,2212,1245983.0,563.2834538878843
2021,Q3,Maharashtra,Mumbai,2116,1824585.0,862.2802457466919
2021,Q3,Maharashtra,Raigad,1768,1718085.0,971.7675339366516
2021,Q3,Maharashtra,Palghar,1709,1457172.0,852.6459918080749
2021,Q3,Maharashtra,Ahmednagar,1509,1140977.0,756.1146454605699
2021,Q4,Maharashtra,Pune,16039,18693479.0,1165.5015275266537
2021,Q4,Maharashtra,Thane,13362,13856390.0,1036.9997006436163
2021,Q4,Maharashtra,Mumbai Suburban,9319,9168680.0,983.8695138963408
2021,Q4,Maharashtra,Nagpur,4924,5775357.0,1172.8994719740049
2021,Q4,Maharashtra,Nashik,3996,4883186.0,1222.0185185185185
2021,Q4,Maharashtra,Mumbai,3563,3541155.0,993.8689306763963
2021,Q4,Maharashtra,Palghar,2927,3095452.0,1057.5510761872224
2021,Q4,Maharashtra,Raigad,2900,3785506.0,1305.346896551724
2021,Q4,Maharashtra,Solapur,2839,3265540.0,1150.2430433251145
2021,Q4,Maharashtra,Aurangabad,2580,2341427.0,907.5298449612403
2022,Q1,Maharashtra,Pune,17790,24312875.0,1366.65964024733
2022,Q1,Maharashtra,Thane,14272,16536659.0,1158.67846132287
2022,Q1,Maharashtra,Mumbai Suburban,10457,11756037.0,1124.2265468107487
2022,Q1,Maharashtra,Nagpur,6568,8328077.0,1267.9776187576126
2022,Q1,Maharashtra,Solapur,4282,5201915.0,1214.8330219523586
2022,Q1,Maharashtra,Mumbai,4159,4477237.0,1076.5176725174322
2022,Q1,Maharashtra,Nashik,3412,5438097.0,1593.8150644783118
2022,Q1,Maharashtra,Raigad,3236,4805540.0,1485.0247218788627
2022,Q1,Maharashtra,Palghar,3179,4035103.0,1269.2994652406417
2022,Q1,Maharashtra,Aurangabad,1905,2477811.0,1300.688188976378
2022,Q2,Maharashtra,Pune,18712,24072589.0,1286.4786767849507
2022,Q2,Maharashtra,Thane,12306,14514282.0,1179.4475865431498
2022,Q2,Maharashtra,Mumbai Suburban,9944,10743651.0,1080.4154263877715
2022,Q2,Maharashtra,Nagpur,5933,7435720.0,1253.281645036238
2022,Q2,Maharashtra,Mumbai,3914,4071523.0,1040.246039856924
2022,Q2,Maharashtra,Nashik,3745,5525097.0,1475.3263017356476
2022,Q2,Maharashtra,Raigad,2914,4274798.0,1466.9862731640358
2022,Q2,Maharashtra,Palghar,2860,3354545.0,1172.917832167832
2022,Q2,Maharashtra,Solapur,1996,2751216.0,1378.3647294589177
2022,Q2,Maharashtra,Kolhapur,1714,2813708.0,1641.603267211202
2022,Q3,Maharashtra,Pune,19899,24823260.0,1247.4626865671642
2022,Q3,Maharashtra,Thane,13402,15693837.0,1171.0070884942545
2022,Q3,Maharashtra,Mumbai Suburban,11136,11840245.0,1063.2403915229886
2022,Q3,Maharashtra,Nagpur,6993,8397314.0,1200.8171028171028
2022,Q3,Maharashtra,Mumbai,4339,4534700.0,1045.1025581931322
2022,Q3,Maharashtra,Nashik,4029,5861346.0,1454.7892777364111
2022,Q3,Maharashtra,Palghar,3351,3849266.0,1148.6917338108028
2022,Q3,Maharashtra,Raigad,3201,4376980.0,1367.378944079975
2022,Q3,Maharashtra,Solapur,2464,3354047.0,1361.2203733766235
2022,Q3,Maharashtra,Aurangabad,2318,2587715.0,1116.3567730802415
2022,Q4,Maharashtra,Pune,27018,38292195.0,1417.2845880524096
2022,Q4,Maharashtra,Thane,20282,24614041.0,1213.5904250073957
2022,Q4,Maharashtra,Mumbai Suburban,16192,18884324.0,1166.2749505928855
2022,Q4,Maharashtra,Nagpur,8811,11940400.0,1355.169674270798
2022,Q4,Maharashtra,Mumbai,5857,6447594.0,1100.8355813556427
2022,Q4,Maharashtra,Nashik,5371,8785824.0,1635.789238503072
2022,Q4,Maharashtra,Raigad,5108,7544340.0,1476.9655442443227
2022,Q4,Maharashtra,Palghar,4574,5754546.0,1258.099256668124
2022,Q4,Maharashtra,Solapur,3838,5560713.0,1448.8569567483064
2022,Q4,Maharashtra,Aurangabad,2830,4070884.0,1438.4749116607775
2023,Q1,Maharashtra,Pune,24852,37388150.0,1504.4322388540158
2023,Q1,Maharashtra,Thane,18419,23430698.0,1272.093924751615
2023,Q1,Maharashtra,Mumbai Suburban,14976,17928673.0,1197.1603231837607
2023,Q1,Maharashtra,Nagpur,8255,11655922.0,1411.9832828588735
2023,Q1,Maharashtra,Mumbai,5742,6476060.0,1127.8404737025426
2023,Q1,Maharashtra,Raigad,4414,6867288.0,1555.797009515179
2023,Q1,Maharashtra,Nashik,4297,8048628.0,1873.0807540144287
2023,Q1,Maharashtra,Solapur,4226,5931789.0,1403.641504969238
2023,Q1,Maharashtra,Palghar,3830,5308543.0,1386.0425587467364
2023,Q1,Maharashtra,Aurangabad,2195,3540538.0,1613.0013667425967
2023,Q2,Maharashtra,Pune,25943,39373541.0,1517.6942142389084
2023,Q2,Maharashtra,Thane,15403,20442020.0,1327.1453612932546
2023,Q2,Maharashtra,Mumbai Suburban,12717,15575502.0,1224.7780136824722
2023,Q2,Maharashtra,Nagpur,6951,10373645.0,1492.3960581211336
2023,Q2,Maharashtra,Mumbai,4859,6032079.0,1241.4239555464087
2023,Q2,Maharashtra,Nashik,4343,8234879.0,1896.1268708266175
2023,Q2,Maharashtra,Raigad,4134,6846437.0,1656.1289308176101
2023,Q2,Maharashtra,Palghar,3310,4531574.0,1369.055589123867
2023,Q2,Maharashtra,Solapur,3078,4848042.0,1575.0623781676413
2023,Q2,Maharashtra,Aurangabad,2161,3446846.0,1595.0236001850994
2023,Q3,Maharashtra,Pune,25053,36210265.0,1445.3464654931545
2023,Q3,Maharashtra,Thane,14544,18428928.0,1267.1155115511551
2023,Q3,Maharashtra,Mumbai Suburban,12754,14762376.0,1157.4702838325231
2023,Q3,Maharashtra,Nagpur,8273,11430159.0,1381.6220234497764
2023,Q3,Maharashtra,Mumbai,5009,5630520.0,1124.0806548213216
2023,Q3,Maharashtra,Nashik,4482,7981205.0,1780.7240071396698
2023,Q3,Maharashtra,Raigad,3785,5770377.0,1524.5381770145311
2023,Q3,Maharashtra,Palghar,3581,4781323.0,1335.1921251047193
2023,Q3,Maharashtra,Solapur,3358,4879560.0,1453.1149493746277
2023,Q3,Maharashtra,Aurangabad,2500,3718193.0,1487.2772
2023,Q4,Maharashtra,Pune,30243,50492209.0,1669.550276096948
2023,Q4,Maharashtra,Thane,21339,28481783.0,1334.7290407235578
2023,Q4,Maharashtra,Mumbai Suburban,18186,22723247.0,1249.4912020235347
2023,Q4,Maharashtra,Nagpur,9371,14419994.0,1538.7892434105217
2023,Q4,Maharashtra,Mumbai,6225,7624827.0,1224.8718072289157
2023,Q4,Maharashtra,Nashik,5985,11362400.0,1898.4795321637428
2023,Q4,Maharashtra,Raigad,5393,8827335.0,1636.8134618950492
2023,Q4,Maharashtra,Palghar,4551,6750732.0,1483.3513513513512
2023,Q4,Maharashtra,Solapur,4432,7196371.0,1623.7299187725632
2023,Q4,Maharashtra,Aurangabad,3047,5151528.0,1690.6885461109289
2020,Q2,Manipur,Imphal West,16,3285.0,205.3125
2020,Q2,Manipur,Imphal East,11,1757.0,159.72727272727272
2020,Q2,Manipur,Churachandpur,7,2480.0,354.2857142857143
2020,Q2,Manipur,Thoubal,6,1406.0,234.33333333333334
2020,Q2,Manipur,Tengnoupal,3,693.0,231.0
2020,Q2,Manipur,Bishnupur,3,739.0,246.33333333333334
2020,Q2,Manipur,Kakching,3,760.0,253.33333333333334
2020,Q2,Manipur,Ukhrul,3,688.0,229.33333333333334
2020,Q2,Manipur,Senapati,1,282.0,282.0
2020,Q2,Manipur,Tamenglong,1,233.0,233.0
2020,Q3,Manipur,Imphal West,45,16382.0,364.0444444444444
2020,Q3,Manipur,Imphal East,30,11791.0,393.03333333333336
2020,Q3,Manipur,Bishnupur,12,4417.0,368.0833333333333
2020,Q3,Manipur,Kakching,12,3715.0,309.5833333333333
2020,Q3,Manipur,Kangpokpi,7,1221.0,174.42857142857142
2020,Q3,Manipur,Churachandpur,6,1293.0,215.5
2020,Q3,Manipur,Jiribam,5,1671.0,334.2
2020,Q3,Manipur,Ukhrul,4,1613.0,403.25
2020,Q3,Manipur,Thoubal,4,265.0,66.25
2020,Q3,Manipur,Chandel,2,484.0,242.0
2020,Q4,Manipur,Imphal East,20,12570.0,628.5
2020,Q4,Manipur,Imphal West,18,8367.0,464.8333333333333
2020,Q4,Manipur,Churachandpur,12,7312.0,609.3333333333334
2020,Q4,Manipur,Thoubal,12,4525.0,377.0833333333333
2020,Q4,Manipur,Kakching,7,1931.0,275.85714285714283
2020,Q4,Manipur,Kangpokpi,5,4999.0,999.8
2020,Q4,Manipur,Bishnupur,5,626.0,125.2
2020,Q4,Manipur,Senapati,3,2586.0,862.0
2020,Q4,Manipur,Chandel,2,1514.0,757.0
2020,Q4,Manipur,Tengnoupal,2,691.0,345.5
2021,Q1,Manipur,Imphal West,46,13194.0,286.82608695652175
2021,Q1,Manipur,Imphal East,26,17048.0,655.6923076923077
2021,Q1,Manipur,Churachandpur,13,9829.0,756.0769230769231
2021,Q1,Manipur,Kangpokpi,11,17591.0,1599.1818181818182
2021,Q1,Manipur,Thoubal,10,1416.0,141.6
2021,Q1,Manipur,Bishnupur,10,2215.0,221.5
2021,Q1,Manipur,Tengnoupal,5,4029.0,805.8
2021,Q1,Manipur,Kakching,4,1069.0,267.25
2021,Q1,Manipur,Jiribam,3,2330.0,776.6666666666666
2021,Q1,Manipur,Ukhrul,2,501.0,250.5
2021,Q2,Manipur,Imphal West,37,32816.0,886.918918918919
2021,Q2,Manipur,Imphal East,36,19393.0,538.6944444444445
2021,Q2,Manipur,Kangpokpi,9,5037.0,559.6666666666666
2021,Q2,Manipur,Ukhrul,8,4637.0,579.625
2021,Q2,Manipur,Thoubal,7,2340.0,334.2857142857143
2021,Q2,Manipur,Bishnupur,7,1605.0,229.28571428571428
2021,Q2,Manipur,Kakching,6,1638.0,273.0
2021,Q2,Manipur,Churachandpur,6,5240.0,873.3333333333334
2021,Q2,Manipur,Tengnoupal,4,1439.0,359.75
2021,Q2,Manipur,Jiribam,3,513.0,171.0
2021,Q3,Manipur,Imphal West,29,26747.0,922.3103448275862
2021,Q3,Manipur,Imphal East,26,20520.0,789.2307692307693
2021,Q3,Manipur,Kangpokpi,13,11469.0,882.2307692307693
2021,Q3,Manipur,Tengnoupal,7,25125.0,3589.285714285714
2021,Q3,Manipur,Chandel,6,15891.0,2648.5
2021,Q3,Manipur,Ukhrul,6,9998.0,1666.3333333333333
2021,Q3,Manipur,Churachandpur,6,6302.0,1050.3333333333333
2021,Q3,Manipur,Thoubal,5,7486.0,1497.2
2021,Q3,Manipur,Bishnupur,5,4107.0,821.4
2021,Q3,Manipur,Kakching,4,191.0,47.75
2021,Q4,Manipur,Imphal East,34,73197.0,2152.8529411764707
2021,Q4,Manipur,Imphal West,31,56814.0,1832.7096774193549
2021,Q4,Manipur,Bishnupur,11,13163.0,1196.6363636363637
2021,Q4,Manipur,Kangpokpi,9,10192.0,1132.4444444444443
2021,Q4,Manipur,Thoubal,9,18135.0,2015.0
2021,Q4,Manipur,Churachandpur,9,25252.0,2805.777777777778
2021,Q4,Manipur,Senapati,8,17318.0,2164.75
2021,Q4,Manipur,Kakching,7,2703.0,386.14285714285717
2021,Q4,Manipur,Ukhrul,7,7055.0,1007.8571428571429
2021,Q4,Manipur,Tamenglong,6,18621.0,3103.5
2022,Q1,Manipur,Imphal West,41,129130.0,3149.512195121951
2022,Q1,Manipur,Imphal East,26,91044.0,3501.6923076923076
2022,Q1,Manipur,Churachandpur,19,67165.0,3535.0
2022,Q1,Manipur,Bishnupur,18,36519.0,2028.8333333333333
2022,Q1,Manipur,Kangpokpi,14,44438.0,3174.1428571428573
2022,Q1,Manipur,Thoubal,13,29017.0,2232.076923076923
2022,Q1,Manipur,Ukhrul,9,27864.0,3096.0
2022,Q1,Manipur,Jiribam,7,18718.0,2674.0
2022,Q1,Manipur,Tamenglong,7,20811.0,2973.0
2022,Q1,Manipur,Kakching,6,15769.0,2628.1666666666665
2022,Q2,Manipur,Imphal West,69,180186.0,2611.391304347826
2022,Q2,Manipur,Imphal East,55,133221.0,2422.2
2022,Q2,Manipur,Kangpokpi,22,47192.0,2145.090909090909
2022,Q2,Manipur,Churachandpur,18,54577.0,3032.0555555555557
2022,Q2,Manipur,Thoubal,15,36232.0,2415.4666666666667
2022,Q2,Manipur,Bishnupur,10,20861.0,2086.1
2022,Q2,Manipur,Tengnoupal,9,18880.0,2097.777777777778
2022,Q2,Manipur,Chandel,5,12340.0,2468.0
2022,Q2,Manipur,Ukhrul,5,8304.0,1660.8
2022,Q2,Manipur,Senapati,4,21308.0,5327.0
2022,Q3,Manipur,Imphal West,51,78530.0,1539.8039215686274
2022,Q3,Manipur,Imphal East,40,90787.0,2269.675
2022,Q3,Manipur,Kangpokpi,16,35025.0,2189.0625
2022,Q3,Manipur,Thoubal,16,38591.0,2411.9375
2022,Q3,Manipur,Bishnupur,14,24160.0,1725.7142857142858
2022,Q3,Manipur,Churachandpur,12,17773.0,1481.0833333333333
2022,Q3,Manipur,Senapati,9,31489.0,3498.777777777778
2022,Q3,Manipur,Jiribam,9,23319.0,2591.0
2022,Q3,Manipur,Chandel,9,15705.0,1745.0
2022,Q3,Manipur,Ukhrul,7,14532.0,2076.0
2022,Q4,Manipur,Imphal West,77,190653.0,2476.012987012987
2022,Q4,Manipur,Imphal East,42,88393.0,2104.595238095238
2022,Q4,Manipur,Churachandpur,36,71508.0,1986.3333333333333
2022,Q4,Manipur,Thoubal,24,41743.0,1739.2916666666667
2022,Q4,Manipur,Bishnupur,19,62178.0,3272.5263157894738
2022,Q4,Manipur,Kangpokpi,16,44552.0,2784.5
2022,Q4,Manipur,Tengnoupal,12,27609.0,2300.75
2022,Q4,Manipur,Ukhrul,11,28523.0,2593.0
2022,Q4,Manipur,Jiribam,10,32186.0,3218.6
2022,Q4,Manipur,Chandel,6,10066.0,1677.6666666666667
2023,Q1,Manipur,Imphal West,69,201073.0,2914.1014492753625
2023,Q1,Manipur,Imphal East,47,90627.0,1928.2340425531916
2023,Q1,Manipur,Churachandpur,29,75246.0,2594.689655172414
2023,Q1,Manipur,Kangpokpi,12,50757.0,4229.75
2023,Q1,Manipur,Bishnupur,11,31927.0,2902.4545454545455
2023,Q1,Manipur,Thoubal,10,23968.0,2396.8
2023,Q1,Manipur,Chandel,9,15346.0,1705.111111111111
2023,Q1,Manipur,Senapati,9,30067.0,3340.777777777778
2023,Q1,Manipur,Tengnoupal,8,46764.0,5845.5
2023,Q1,Manipur,Jiribam,5,22938.0,4587.6
2023,Q2,Manipur,Imphal West,37,84234.0,2276.5945945945946
2023,Q2,Manipur,Imphal East,30,81733.0,2724.4333333333334
2023,Q2,Manipur,Bishnupur,11,54232.0,4930.181818181818
2023,Q2,Manipur,Kangpokpi,11,23066.0,2096.909090909091
2023,Q2,Manipur,Churachandpur,9,17080.0,1897.7777777777778
2023,Q2,Manipur,Kakching,8,24668.0,3083.5
2023,Q2,Manipur,Thoubal,5,14680.0,2936.0
2023,Q2,Manipur,Senapati,4,14728.0,3682.0
2023,Q2,Manipur,Jiribam,3,7179.0,2393.0
2023,Q2,Manipur,Tamenglong,3,10701.0,3567.0
2023,Q3,Manipur,Imphal West,35,74416.0,2126.1714285714284
2023,Q3,Manipur,Imphal East,11,26461.0,2405.5454545454545
2023,Q3,Manipur,Kangpokpi,6,13409.0,2234.8333333333335
2023,Q3,Manipur,Churachandpur,4,8758.0,2189.5
2023,Q3,Manipur,Senapati,4,6725.0,1681.25
2023,Q3,Manipur,Jiribam,4,23164.0,5791.0
2023,Q3,Manipur,Thoubal,3,9675.0,3225.0
2023,Q3,Manipur,Tamenglong,3,13492.0,4497.333333333333
2023,Q3,Manipur,Bishnupur,3,8293.0,2764.3333333333335
2023,Q3,Manipur,Ukhrul,1,5822.0,5822.0
2023,Q4,Manipur,Imphal West,84,166274.0,1979.452380952381
2023,Q4,Manipur,Imphal East,65,104022.0,1600.3384615384616
2023,Q4,Manipur,Kangpokpi,21,63414.0,3019.714285714286
2023,Q4,Manipur,Jiribam,16,32180.0,2011.25
2023,Q4,Manipur,Bishnupur,15,38427.0,2561.8
2023,Q4,Manipur,Churachandpur,4,8832.0,2208.0
2023,Q4,Manipur,Thoubal,4,9424.0,2356.0
2023,Q4,Manipur,Senapati,4,15815.0,3953.75
2023,Q4,Manipur,Ukhrul,3,3639.0,1213.0
2023,Q4,Manipur,Tamenglong,3,6366.0,2122.0
2020,Q2,Meghalaya,East Khasi Hills,18,3753.0,208.5
2020,Q2,Meghalaya,Ribhoi,8,1822.0,227.75
2020,Q2,Meghalaya,East Jaintia Hills,8,1719.0,214.875
2020,Q2,Meghalaya,West Khasi Hills,4,847.0,211.75
2020,Q2,Meghalaya,West Garo Hills,1,231.0,231.0
2020,Q2,Meghalaya,North Garo Hills,1,231.0,231.0
2020,Q2,Meghalaya,South West Khasi Hills,1,226.0,226.0
2020,Q3,Meghalaya,East Khasi Hills,52,14174.0,272.5769230769231
2020,Q3,Meghalaya,East Jaintia Hills,24,9099.0,379.125
2020,Q3,Meghalaya,West Garo Hills,14,3643.0,260.2142857142857
2020,Q3,Meghalaya,Ribhoi,8,2240.0,280.0
2020,Q3,Meghalaya,West Jaintia Hills,7,1500.0,214.28571428571428
2020,Q3,Meghalaya,East Garo Hills,5,2245.0,449.0
2020,Q3,Meghalaya,North Garo Hills,1,166.0,166.0
2020,Q3,Meghalaya,West Khasi Hills,1,548.0,548.0
2020,Q4,Meghalaya,East Khasi Hills,53,37940.0,715.8490566037735
2020,Q4,Meghalaya,West Garo Hills,14,11704.0,836.0
2020,Q4,Meghalaya,Ribhoi,8,5569.0,696.125
2020,Q4,Meghalaya,East Jaintia Hills,6,4482.0,747.0
2020,Q4,Meghalaya,South West Garo Hills,5,9094.0,1818.8
2020,Q4,Meghalaya,East Garo Hills,2,1818.0,909.0
2020,Q4,Meghalaya,West Khasi Hills,1,325.0,325.0
2020,Q4,Meghalaya,South Garo Hills,1,32.0,32.0
2020,Q4,Meghalaya,North Garo Hills,1,33.0,33.0
2020,Q4,Meghalaya,West Jaintia Hills,1,32.0,32.0
2021,Q1,Meghalaya,East Khasi Hills,39,56235.0,1441.923076923077
2021,Q1,Meghalaya,West Garo Hills,24,28027.0,1167.7916666666667
2021,Q1,Meghalaya,Ribhoi,13,11849.0,911.4615384615385
2021,Q1,Meghalaya,East Jaintia Hills,11,1499.0,136.27272727272728
2021,Q1,Meghalaya,West Khasi Hills,5,7508.0,1501.6
2021,Q1,Meghalaya,West Jaintia Hills,3,2809.0,936.3333333333334
2021,Q1,Meghalaya,North Garo Hills,3,4098.0,1366.0
2021,Q1,Meghalaya,South West Garo Hills,3,7495.0,2498.3333333333335
2021,Q1,Meghalaya,East Garo Hills,3,5336.0,1778.6666666666667
2021,Q1,Meghalaya,South Garo Hills,2,2697.0,1348.5
2021,Q2,Meghalaya,East Khasi Hills,67,76168.0,1136.8358208955224
2021,Q2,Meghalaya,West Garo Hills,33,26373.0,799.1818181818181
2021,Q2,Meghalaya,Ribhoi,11,8597.0,781.5454545454545
2021,Q2,Meghalaya,East Jaintia Hills,10,4393.0,439.3
2021,Q2,Meghalaya,West Jaintia Hills,6,10465.0,1744.1666666666667
2021,Q2,Meghalaya,South Garo Hills,4,5328.0,1332.0
2021,Q2,Meghalaya,North Garo Hills,3,1533.0,511.0
2021,Q2,Meghalaya,East Garo Hills,2,7961.0,3980.5
2021,Q2,Meghalaya,South West Garo Hills,1,3495.0,3495.0
2021,Q2,Meghalaya,West Khasi Hills,1,676.0,676.0
2021,Q3,Meghalaya,East Khasi Hills,52,83975.0,1614.9038461538462
2021,Q3,Meghalaya,West Garo Hills,30,34620.0,1154.0
2021,Q3,Meghalaya,Ribhoi,24,48286.0,2011.9166666666667
2021,Q3,Meghalaya,East Jaintia Hills,15,15522.0,1034.8
2021,Q3,Meghalaya,East Garo Hills,7,19560.0,2794.285714285714
2021,Q3,Meghalaya,South West Garo Hills,5,1646.0,329.2
2021,Q3,Meghalaya,West Jaintia Hills,3,1851.0,617.0
2021,Q3,Meghalaya,South Garo Hills,1,5505.0,5505.0
2021,Q3,Meghalaya,North Garo Hills,1,3541.0,3541.0
2021,Q3,Meghalaya,South West Khasi Hills,1,48.0,48.0
2021,Q4,Meghalaya,East Khasi Hills,132,226912.0,1719.030303030303
2021,Q4,Meghalaya,Ribhoi,44,89673.0,2038.0227272727273
2021,Q4,Meghalaya,West Garo Hills,34,57545.0,1692.5
2021,Q4,Meghalaya,East Garo Hills,17,23121.0,1360.0588235294117
2021,Q4,Meghalaya,East Jaintia Hills,14,22910.0,1636.4285714285713
2021,Q4,Meghalaya,West Khasi Hills,8,11428.0,1428.5
2021,Q4,Meghalaya,West Jaintia Hills,5,4459.0,891.8
2021,Q4,Meghalaya,North Garo Hills,4,11746.0,2936.5
2021,Q4,Meghalaya,South West Garo Hills,3,2258.0,752.6666666666666
2021,Q4,Meghalaya,South Garo Hills,2,1560.0,780.0
2022,Q1,Meghalaya,East Khasi Hills,133,309643.0,2328.1428571428573
2022,Q1,Meghalaya,West Garo Hills,77,173099.0,2248.038961038961
2022,Q1,Meghalaya,Ribhoi,59,103790.0,1759.1525423728813
2022,Q1,Meghalaya,East Jaintia Hills,17,24138.0,1419.8823529411766
2022,Q1,Meghalaya,East Garo Hills,16,39737.0,2483.5625
2022,Q1,Meghalaya,West Jaintia Hills,9,16740.0,1860.0
2022,Q1,Meghalaya,North Garo Hills,8,25357.0,3169.625
2022,Q1,Meghalaya,West Khasi Hills,7,8499.0,1214.142857142857
2022,Q1,Meghalaya,South West Garo Hills,6,8854.0,1475.6666666666667
2022,Q1,Meghalaya,South Garo Hills,3,2411.0,803.6666666666666
2022,Q2,Meghalaya,East Khasi Hills,190,337842.0,1778.1157894736841
2022,Q2,Meghalaya,West Garo Hills,68,181815.0,2673.75
2022,Q2,Meghalaya,Ribhoi,54,94630.0,1752.4074074074074
2022,Q2,Meghalaya,East Jaintia Hills,16,56384.0,3524.0
2022,Q2,Meghalaya,East Garo Hills,16,43473.0,2717.0625
2022,Q2,Meghalaya,North Garo Hills,11,16292.0,1481.090909090909
2022,Q2,Meghalaya,South Garo Hills,8,25969.0,3246.125
2022,Q2,Meghalaya,West Khasi Hills,7,21992.0,3141.714285714286
2022,Q2,Meghalaya,West Jaintia Hills,7,9236.0,1319.4285714285713
2022,Q2,Meghalaya,South West Garo Hills,2,1461.0,730.5
2022,Q3,Meghalaya,East Khasi Hills,267,427341.0,1600.5280898876404
2022,Q3,Meghalaya,West Garo Hills,177,337886.0,1908.9604519774011
2022,Q3,Meghalaya,Ribhoi,67,93271.0,1392.1044776119404
2022,Q3,Meghalaya,South Garo Hills,19,40323.0,2122.2631578947367
2022,Q3,Meghalaya,East Garo Hills,18,51275.0,2848.6111111111113
2022,Q3,Meghalaya,South West Garo Hills,13,20819.0,1601.4615384615386
2022,Q3,Meghalaya,North Garo Hills,12,33084.0,2757.0
2022,Q3,Meghalaya,East Jaintia Hills,12,16091.0,1340.9166666666667
2022,Q3,Meghalaya,West Jaintia Hills,7,11586.0,1655.142857142857
2022,Q3,Meghalaya,West Khasi Hills,4,4859.0,1214.75
2022,Q4,Meghalaya,East Khasi Hills,293,521881.0,1781.1638225255972
2022,Q4,Meghalaya,West Garo Hills,137,307812.0,2246.802919708029
2022,Q4,Meghalaya,Ribhoi,91,143065.0,1572.142857142857
2022,Q4,Meghalaya,East Jaintia Hills,26,16575.0,637.5
2022,Q4,Meghalaya,East Garo Hills,24,91125.0,3796.875
2022,Q4,Meghalaya,South Garo Hills,21,40872.0,1946.2857142857142
2022,Q4,Meghalaya,North Garo Hills,16,34009.0,2125.5625
2022,Q4,Meghalaya,West Jaintia Hills,8,7150.0,893.75
2022,Q4,Meghalaya,South West Garo Hills,6,14977.0,2496.1666666666665
2022,Q4,Meghalaya,West Khasi Hills,4,12007.0,3001.75
2023,Q1,Meghalaya,East Khasi Hills,229,426416.0,1862.0786026200874
2023,Q1,Meghalaya,West Garo Hills,136,314828.0,2314.9117647058824
2023,Q1,Meghalaya,Ribhoi,82,146651.0,1788.4268292682927
2023,Q1,Meghalaya,East Jaintia Hills,22,41432.0,1883.2727272727273
2023,Q1,Meghalaya,South Garo Hills,22,54413.0,2473.318181818182
2023,Q1,Meghalaya,East Garo Hills,21,46262.0,2202.9523809523807
2023,Q1,Meghalaya,North Garo Hills,18,57265.0,3181.3888888888887
2023,Q1,Meghalaya,South West Garo Hills,14,32207.0,2300.5
2023,Q1,Meghalaya,West Khasi Hills,9,22091.0,2454.5555555555557
2023,Q1,Meghalaya,West Jaintia Hills,6,29690.0,4948.333333333333
2023,Q2,Meghalaya,East Khasi Hills,274,524055.0,1912.609489051095
2023,Q2,Meghalaya,West Garo Hills,182,376421.0,2068.247252747253
2023,Q2,Meghalaya,Ribhoi,84,175643.0,2090.9880952380954
2023,Q2,Meghalaya,North Garo Hills,47,98259.0,2090.6170212765956
2023,Q2,Meghalaya,East Jaintia Hills,39,97347.0,2496.076923076923
2023,Q2,Meghalaya,South Garo Hills,36,103306.0,2869.6111111111113
2023,Q2,Meghalaya,East Garo Hills,26,74870.0,2879.6153846153848
2023,Q2,Meghalaya,South West Garo Hills,21,34171.0,1627.1904761904761
2023,Q2,Meghalaya,West Jaintia Hills,12,30531.0,2544.25
2023,Q2,Meghalaya,West Khasi Hills,8,35685.0,4460.625
2023,Q3,Meghalaya,East Khasi Hills,331,624099.0,1885.4954682779455
2023,Q3,Meghalaya,West Garo Hills,202,435530.0,2156.089108910891
2023,Q3,Meghalaya,Ribhoi,80,163300.0,2041.25
2023,Q3,Meghalaya,South Garo Hills,50,129643.0,2592.86
2023,Q3,Meghalaya,East Garo Hills,33,120461.0,3650.3333333333335
2023,Q3,Meghalaya,North Garo Hills,28,70050.0,2501.785714285714
2023,Q3,Meghalaya,East Jaintia Hills,25,28532.0,1141.28
2023,Q3,Meghalaya,West Jaintia Hills,24,59482.0,2478.4166666666665
2023,Q3,Meghalaya,South West Garo Hills,22,63789.0,2899.5
2023,Q3,Meghalaya,West Khasi Hills,11,24299.0,2209.0
2023,Q4,Meghalaya,East Khasi Hills,328,751846.0,2292.2134146341464
2023,Q4,Meghalaya,West Garo Hills,190,460215.0,2422.184210526316
2023,Q4,Meghalaya,Ribhoi,117,226411.0,1935.1367521367522
2023,Q4,Meghalaya,East Jaintia Hills,33,60016.0,1818.6666666666667
2023,Q4,Meghalaya,North Garo Hills,29,57154.0,1970.8275862068965
2023,Q4,Meghalaya,South West Garo Hills,28,73117.0,2611.3214285714284
2023,Q4,Meghalaya,South Garo Hills,26,51357.0,1975.2692307692307
2023,Q4,Meghalaya,East Garo Hills,25,66170.0,2646.8
2023,Q4,Meghalaya,West Jaintia Hills,15,58030.0,3868.6666666666665
2023,Q4,Meghalaya,West Khasi Hills,11,28575.0,2597.7272727272725
2020,Q2,Mizoram,Aizawl,26,6121.0,235.42307692307693
2020,Q2,Mizoram,Lunglei,3,744.0,248.0
2020,Q2,Mizoram,Saiha,1,226.0,226.0
2020,Q2,Mizoram,Serchhip,1,231.0,231.0
2020,Q3,Mizoram,Aizawl,55,19936.0,362.4727272727273
2020,Q3,Mizoram,Lawngtlai,8,1508.0,188.5
